Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_1799184056,A_Incomplete,User_30,2016-03-04 11:19:42.922,2016-03-04 11:19:42.922,
Application_355475956,W_Validate application,User_87,2016-03-04 11:21:53.573,2016-03-08 11:11:23.028,
Application_355475956,A_Validating,User_120,2016-03-04 11:21:54.723,2016-03-04 11:21:54.723,
Application_355475956,O_Returned,User_120,2016-03-04 11:22:08.802,2016-03-04 11:22:08.802,
Application_1716915618,O_Sent (mail and online),User_41,2016-03-04 11:31:40.547,2016-03-04 11:31:40.547,
Application_1716915618,A_Complete,User_41,2016-03-04 11:31:40.593,2016-03-04 11:31:40.593,
Application_2127289160,A_Incomplete,User_87,2016-03-04 11:41:16.873,2016-03-04 11:41:16.873,
Application_1562817184,A_Create Application,User_5,2016-03-04 11:51:07.260,2016-03-04 11:51:07.260,
Application_1562817184,A_Concept,User_5,2016-03-04 11:51:07.266,2016-03-04 11:51:07.266,
Application_1562817184,W_Complete application,User_18,2016-03-04 11:51:07.321,2016-03-04 20:09:36.114,
Application_1562817184,A_Accepted,User_5,2016-03-04 11:51:44.681,2016-03-04 11:51:44.681,
Application_1816982255,W_Validate application,User_102,2016-03-04 12:01:21.749,2016-03-07 14:34:54.842,
Application_1816982255,A_Validating,User_117,2016-03-04 12:01:22.794,2016-03-04 12:01:22.794,
Application_1816982255,O_Returned,User_117,2016-03-04 12:01:28.592,2016-03-04 12:01:28.592,
Application_879020593,W_Validate application,User_87,2016-03-04 12:31:48.227,2016-03-08 14:49:30.398,
Application_879020593,A_Validating,User_117,2016-03-04 12:31:49.231,2016-03-04 12:31:49.231,
Application_879020593,O_Returned,User_117,2016-03-04 12:33:08.203,2016-03-04 12:33:08.203,
Application_779969860,A_Create Application,User_1,2016-03-04 12:47:07.803,2016-03-04 12:47:07.803,
Application_779969860,A_Submitted,User_1,2016-03-04 12:47:07.927,2016-03-04 12:47:07.927,
Application_779969860,A_Concept,User_1,2016-03-04 12:48:35.244,2016-03-04 12:48:35.244,
Application_781342769,A_Accepted,User_24,2016-03-04 12:55:17.350,2016-03-04 12:55:17.350,
Application_1170292134,A_Incomplete,User_30,2016-03-04 12:58:31.274,2016-03-04 12:58:31.274,
Application_1124885998,A_Create Application,User_97,2016-03-04 13:06:04.775,2016-03-04 13:06:04.775,
Application_1124885998,A_Concept,User_97,2016-03-04 13:06:04.799,2016-03-04 13:06:04.799,
Application_1124885998,A_Accepted,User_97,2016-03-04 13:10:24.046,2016-03-04 13:10:24.046,
Application_1124885998,O_Create Offer,User_7,2016-03-04 13:40:19.528,2016-03-04 13:40:19.528,
Application_1124885998,O_Created,User_7,2016-03-04 13:40:20.765,2016-03-04 13:40:20.765,
Application_1124885998,O_Sent (mail and online),User_7,2016-03-04 13:40:42.575,2016-03-04 13:40:42.575,
Application_1124885998,A_Complete,User_7,2016-03-04 13:40:42.634,2016-03-04 13:40:42.634,
Application_240310078,A_Create Application,User_1,2016-03-04 14:09:10.430,2016-03-04 14:09:10.430,
Application_240310078,A_Submitted,User_1,2016-03-04 14:09:10.487,2016-03-04 14:09:10.487,
Application_240310078,A_Concept,User_1,2016-03-04 14:10:50.716,2016-03-04 14:10:50.716,
Application_1359009824,O_Accepted,User_99,2016-03-04 14:39:51.820,2016-03-04 14:39:51.820,True
Application_2022605489,A_Create Application,User_1,2016-03-04 14:44:00.212,2016-03-04 14:44:00.212,
Application_2022605489,A_Submitted,User_1,2016-03-04 14:44:00.262,2016-03-04 14:44:00.262,
Application_2022605489,A_Concept,User_1,2016-03-04 14:44:52.133,2016-03-04 14:44:52.133,
Application_1514871554,A_Validating,User_116,2016-03-04 14:47:06.262,2016-03-04 14:47:06.262,
Application_1514871554,O_Accepted,User_117,2016-03-04 14:57:05.656,2016-03-04 14:57:05.656,True
Application_1870154037,A_Cancelled,User_22,2016-03-04 15:31:04.954,2016-03-04 15:31:04.954,
Application_1870154037,O_Cancelled,User_22,2016-03-04 15:31:04.983,2016-03-04 15:31:04.983,False
Application_1066827688,A_Validating,User_116,2016-03-04 15:34:34.729,2016-03-04 15:34:34.729,
Application_311692591,A_Cancelled,User_23,2016-03-04 15:57:32.168,2016-03-04 15:57:32.168,
Application_311692591,O_Cancelled,User_23,2016-03-04 15:57:32.256,2016-03-04 15:57:32.256,False
Application_665788470,A_Create Application,User_1,2016-03-04 16:05:19.727,2016-03-04 16:05:19.727,
Application_665788470,A_Submitted,User_1,2016-03-04 16:05:19.777,2016-03-04 16:05:19.777,
Application_665788470,A_Concept,User_1,2016-03-04 16:06:07.225,2016-03-04 16:06:07.225,
Application_1210188666,W_Validate application,User_95,2016-03-04 16:15:25.662,2016-03-08 08:16:20.662,
Application_1210188666,A_Incomplete,User_95,2016-03-04 16:31:02.880,2016-03-04 16:31:02.880,
Application_1799184056,W_Validate application,User_30,2016-03-04 16:31:40.025,2016-03-07 12:30:39.042,
Application_1799184056,A_Validating,User_117,2016-03-04 16:31:40.110,2016-03-04 16:31:40.110,
Application_863251982,A_Accepted,User_13,2016-03-04 16:48:17.866,2016-03-04 16:48:17.866,
Application_863251982,O_Create Offer,User_13,2016-03-04 16:49:47.221,2016-03-04 16:49:47.221,
Application_863251982,O_Created,User_13,2016-03-04 16:49:48.431,2016-03-04 16:49:48.431,
Application_369263900,A_Incomplete,User_101,2016-03-04 16:50:10.224,2016-03-04 16:50:10.224,
Application_863251982,O_Sent (mail and online),User_13,2016-03-04 16:50:57.268,2016-03-04 16:50:57.268,
Application_863251982,A_Complete,User_13,2016-03-04 16:50:57.297,2016-03-04 16:50:57.297,
Application_191204128,A_Create Application,User_13,2016-03-04 18:31:15.725,2016-03-04 18:31:15.725,
Application_191204128,A_Concept,User_13,2016-03-04 18:31:15.801,2016-03-04 18:31:15.801,
Application_191204128,W_Complete application,User_10,2016-03-04 18:31:15.828,2016-03-05 11:27:56.230,
Application_638092100,W_Complete application,User_28,2016-03-04 18:54:25.148,2016-03-04 19:43:59.040,
Application_781342769,O_Create Offer,User_18,2016-03-04 19:01:32.649,2016-03-04 19:01:32.649,
Application_781342769,O_Created,User_18,2016-03-04 19:01:34.257,2016-03-04 19:01:34.257,
Application_781342769,O_Sent (mail and online),User_18,2016-03-04 19:01:46.191,2016-03-04 19:01:46.191,
Application_781342769,A_Complete,User_18,2016-03-04 19:01:46.217,2016-03-04 19:01:46.217,
Application_17219016,W_Complete application,User_18,2016-03-04 19:36:46.372,2016-03-04 19:44:40.281,
Application_638092100,A_Accepted,User_28,2016-03-04 19:39:11.757,2016-03-04 19:39:11.757,
Application_23766109,A_Create Application,User_1,2016-03-04 19:40:41.579,2016-03-04 19:40:41.579,
Application_23766109,A_Submitted,User_1,2016-03-04 19:40:41.623,2016-03-04 19:40:41.623,
Application_17219016,A_Accepted,User_18,2016-03-04 19:42:46.288,2016-03-04 19:42:46.288,
Application_638092100,O_Create Offer,User_28,2016-03-04 19:42:51.122,2016-03-04 19:42:51.122,
Application_638092100,O_Created,User_28,2016-03-04 19:42:52.394,2016-03-04 19:42:52.394,
Application_638092100,O_Sent (mail and online),User_28,2016-03-04 19:43:59.024,2016-03-04 19:43:59.024,
Application_638092100,A_Complete,User_28,2016-03-04 19:43:59.052,2016-03-04 19:43:59.052,
Application_17219016,O_Create Offer,User_18,2016-03-04 19:44:24.598,2016-03-04 19:44:24.598,
Application_17219016,O_Created,User_18,2016-03-04 19:44:25.798,2016-03-04 19:44:25.798,
Application_17219016,O_Sent (mail and online),User_18,2016-03-04 19:44:40.251,2016-03-04 19:44:40.251,
Application_17219016,A_Complete,User_18,2016-03-04 19:44:40.297,2016-03-04 19:44:40.297,
Application_458466611,A_Create Application,User_70,2016-03-04 19:58:09.926,2016-03-04 19:58:09.926,
Application_458466611,A_Concept,User_70,2016-03-04 19:58:09.946,2016-03-04 19:58:09.946,
Application_1562817184,O_Create Offer,User_18,2016-03-04 20:09:19.362,2016-03-04 20:09:19.362,
Application_1562817184,O_Created,User_18,2016-03-04 20:09:20.620,2016-03-04 20:09:20.620,
Application_1562817184,O_Sent (mail and online),User_18,2016-03-04 20:09:36.097,2016-03-04 20:09:36.097,
Application_1562817184,A_Complete,User_18,2016-03-04 20:09:36.127,2016-03-04 20:09:36.127,
Application_1353289841,A_Create Application,User_13,2016-03-04 20:28:22.034,2016-03-04 20:28:22.034,
Application_1353289841,A_Concept,User_13,2016-03-04 20:28:22.057,2016-03-04 20:28:22.057,
Application_23766109,W_Handle leads,User_26,2016-03-04 20:33:36.337,2016-03-04 20:34:23.325,
Application_23766109,W_Complete application,User_10,2016-03-04 20:34:23.333,2016-03-05 14:45:59.241,
Application_23766109,A_Concept,User_26,2016-03-04 20:34:23.337,2016-03-04 20:34:23.337,
Application_779969860,W_Complete application,User_46,2016-03-04 20:39:32.104,2016-03-08 12:23:52.838,
Application_1424078082,A_Create Application,User_1,2016-03-04 21:30:28.129,2016-03-04 21:30:28.129,
Application_1424078082,A_Submitted,User_1,2016-03-04 21:30:28.169,2016-03-04 21:30:28.169,
Application_1424078082,A_Concept,User_1,2016-03-04 21:31:19.025,2016-03-04 21:31:19.025,
Application_1377862822,A_Cancelled,User_1,2016-03-05 08:00:43.050,2016-03-05 08:00:43.050,
Application_1377862822,O_Cancelled,User_1,2016-03-05 08:00:43.111,2016-03-05 08:00:43.111,False
Application_1580224389,A_Cancelled,User_1,2016-03-05 08:00:44.258,2016-03-05 08:00:44.258,
Application_1580224389,O_Cancelled,User_1,2016-03-05 08:00:44.674,2016-03-05 08:00:44.674,False
Application_1286403075,A_Cancelled,User_1,2016-03-05 08:00:46.858,2016-03-05 08:00:46.858,
Application_1286403075,O_Cancelled,User_1,2016-03-05 08:00:46.894,2016-03-05 08:00:46.894,False
Application_2007398669,A_Cancelled,User_1,2016-03-05 08:00:50.263,2016-03-05 08:00:50.263,
Application_2007398669,O_Cancelled,User_1,2016-03-05 08:00:50.339,2016-03-05 08:00:50.339,False
Application_511563649,A_Cancelled,User_1,2016-03-05 08:00:51.265,2016-03-05 08:00:51.265,
Application_511563649,O_Cancelled,User_1,2016-03-05 08:00:51.309,2016-03-05 08:00:51.309,False
Application_858529071,A_Cancelled,User_1,2016-03-05 08:01:16.335,2016-03-05 08:01:16.335,
Application_858529071,O_Cancelled,User_1,2016-03-05 08:01:16.375,2016-03-05 08:01:16.375,False
Application_288896255,A_Create Application,User_1,2016-03-05 09:32:34.644,2016-03-05 09:32:34.644,
Application_288896255,A_Submitted,User_1,2016-03-05 09:32:34.694,2016-03-05 09:32:34.694,
Application_288896255,A_Concept,User_1,2016-03-05 09:33:41.520,2016-03-05 09:33:41.520,
Application_2127289160,A_Validating,User_12,2016-03-05 10:19:04.364,2016-03-05 10:19:04.364,
Application_281770566,A_Cancelled,User_43,2016-03-05 10:29:24.811,2016-03-05 10:29:24.811,
Application_281770566,O_Cancelled,User_43,2016-03-05 10:29:24.853,2016-03-05 10:29:24.853,False
Application_1170292134,W_Validate application,User_120,2016-03-05 10:50:55.923,2016-03-05 10:54:57.094,
Application_1170292134,A_Validating,User_120,2016-03-05 10:50:55.999,2016-03-05 10:50:55.999,
Application_1170292134,O_Accepted,User_120,2016-03-05 10:54:57.084,2016-03-05 10:54:57.084,True
Application_191204128,A_Accepted,User_10,2016-03-05 11:26:54.651,2016-03-05 11:26:54.651,
Application_191204128,O_Create Offer,User_10,2016-03-05 11:27:29.140,2016-03-05 11:27:29.140,
Application_191204128,O_Created,User_10,2016-03-05 11:27:30.594,2016-03-05 11:27:30.594,
Application_191204128,O_Sent (mail and online),User_10,2016-03-05 11:27:56.206,2016-03-05 11:27:56.206,
Application_191204128,A_Complete,User_10,2016-03-05 11:27:56.249,2016-03-05 11:27:56.249,
Application_288896255,W_Complete application,User_36,2016-03-05 11:35:58.169,2016-03-05 16:21:42.322,
Application_1383229974,A_Create Application,User_1,2016-03-05 11:43:00.229,2016-03-05 11:43:00.229,
Application_1383229974,A_Submitted,User_1,2016-03-05 11:43:00.294,2016-03-05 11:43:00.294,
Application_1383229974,A_Concept,User_1,2016-03-05 11:43:35.183,2016-03-05 11:43:35.183,
Application_1424078082,A_Accepted,User_38,2016-03-05 12:19:21.163,2016-03-05 12:19:21.163,
Application_1424078082,O_Create Offer,User_38,2016-03-05 12:23:15.661,2016-03-05 12:23:15.661,
Application_1424078082,O_Created,User_38,2016-03-05 12:23:17.007,2016-03-05 12:23:17.007,
Application_1424078082,O_Sent (mail and online),User_38,2016-03-05 12:23:29.643,2016-03-05 12:23:29.643,
Application_1424078082,A_Complete,User_38,2016-03-05 12:23:29.670,2016-03-05 12:23:29.670,
Application_1910265618,A_Create Application,User_1,2016-03-05 12:34:23.034,2016-03-05 12:34:23.034,
Application_1910265618,A_Submitted,User_1,2016-03-05 12:34:23.077,2016-03-05 12:34:23.077,
Application_1910265618,A_Concept,User_1,2016-03-05 12:35:35.376,2016-03-05 12:35:35.376,
Application_1210188666,W_Validate application,User_117,2016-03-05 12:53:16.841,2016-03-22 08:18:44.650,
Application_1210188666,A_Validating,User_120,2016-03-05 12:53:16.919,2016-03-05 12:53:16.919,
Application_1797648053,A_Create Application,User_1,2016-03-05 13:11:57.602,2016-03-05 13:11:57.602,
Application_1797648053,A_Submitted,User_1,2016-03-05 13:11:57.642,2016-03-05 13:11:57.642,
Application_571832554,A_Accepted,User_13,2016-03-05 13:25:38.885,2016-03-05 13:25:38.885,
Application_571832554,O_Create Offer,User_13,2016-03-05 13:30:04.614,2016-03-05 13:30:04.614,
Application_571832554,O_Created,User_13,2016-03-05 13:30:06.111,2016-03-05 13:30:06.111,
Application_571832554,O_Sent (mail and online),User_13,2016-03-05 13:34:02.186,2016-03-05 13:34:02.186,
Application_571832554,A_Complete,User_13,2016-03-05 13:34:02.217,2016-03-05 13:34:02.217,
Application_1797648053,W_Handle leads,User_17,2016-03-05 14:16:38.869,2016-03-05 14:55:33.825,
Application_127896757,A_Create Application,User_1,2016-03-05 14:43:32.175,2016-03-05 14:43:32.175,
Application_127896757,A_Submitted,User_1,2016-03-05 14:43:32.242,2016-03-05 14:43:32.242,
Application_23766109,A_Accepted,User_10,2016-03-05 14:43:58.094,2016-03-05 14:43:58.094,
Application_127896757,A_Concept,User_1,2016-03-05 14:44:46.198,2016-03-05 14:44:46.198,
Application_23766109,O_Create Offer,User_10,2016-03-05 14:45:19.816,2016-03-05 14:45:19.816,
Application_23766109,O_Created,User_10,2016-03-05 14:45:21.084,2016-03-05 14:45:21.084,
Application_23766109,O_Sent (mail and online),User_10,2016-03-05 14:45:59.226,2016-03-05 14:45:59.226,
Application_23766109,A_Complete,User_10,2016-03-05 14:45:59.254,2016-03-05 14:45:59.254,
Application_127896757,W_Complete application,User_32,2016-03-05 14:53:57.909,2016-03-07 10:53:08.219,
Application_1797648053,A_Concept,User_17,2016-03-05 14:55:36.221,2016-03-05 14:55:36.221,
Application_2035426213,A_Cancelled,User_13,2016-03-05 14:59:29.309,2016-03-05 14:59:29.309,
Application_2035426213,O_Cancelled,User_13,2016-03-05 14:59:29.336,2016-03-05 14:59:29.336,False
Application_1383229974,W_Complete application,User_13,2016-03-05 15:26:23.757,2016-03-05 15:43:13.843,
Application_1160731788,O_Create Offer,User_36,2016-03-05 15:31:58.519,2016-03-05 15:31:58.519,
Application_1160731788,O_Created,User_36,2016-03-05 15:31:59.813,2016-03-05 15:31:59.813,
Application_305066145,A_Create Application,User_1,2016-03-05 15:32:09.979,2016-03-05 15:32:09.979,
Application_305066145,A_Submitted,User_1,2016-03-05 15:32:10.044,2016-03-05 15:32:10.044,
Application_1160731788,O_Sent (mail and online),User_36,2016-03-05 15:32:26.562,2016-03-05 15:32:26.562,
Application_305066145,A_Concept,User_1,2016-03-05 15:33:43.390,2016-03-05 15:33:43.390,
Application_1383229974,A_Accepted,User_13,2016-03-05 15:36:26.717,2016-03-05 15:36:26.717,
Application_1383229974,O_Create Offer,User_13,2016-03-05 15:39:58.251,2016-03-05 15:39:58.251,
Application_1383229974,O_Created,User_13,2016-03-05 15:39:59.585,2016-03-05 15:39:59.585,
Application_1383229974,O_Sent (mail and online),User_13,2016-03-05 15:43:13.826,2016-03-05 15:43:13.826,
Application_1383229974,A_Complete,User_13,2016-03-05 15:43:13.855,2016-03-05 15:43:13.855,
Application_1353289841,A_Accepted,User_43,2016-03-05 16:11:36.584,2016-03-05 16:11:36.584,
Application_288896255,A_Accepted,User_36,2016-03-05 16:13:20.099,2016-03-05 16:13:20.099,
Application_1353289841,O_Create Offer,User_43,2016-03-05 16:13:47.167,2016-03-05 16:13:47.167,
Application_1353289841,O_Created,User_43,2016-03-05 16:13:48.611,2016-03-05 16:13:48.611,
Application_1353289841,O_Sent (mail and online),User_43,2016-03-05 16:17:41.926,2016-03-05 16:17:41.926,
Application_1353289841,A_Complete,User_43,2016-03-05 16:17:41.965,2016-03-05 16:17:41.965,
Application_288896255,O_Create Offer,User_36,2016-03-05 16:21:01.692,2016-03-05 16:21:01.692,
Application_288896255,O_Created,User_36,2016-03-05 16:21:03.177,2016-03-05 16:21:03.177,
Application_288896255,O_Sent (mail and online),User_36,2016-03-05 16:21:42.301,2016-03-05 16:21:42.301,
Application_288896255,A_Complete,User_36,2016-03-05 16:21:42.337,2016-03-05 16:21:42.337,
Application_398677658,A_Create Application,User_1,2016-03-05 17:58:30.074,2016-03-05 17:58:30.074,
Application_398677658,A_Submitted,User_1,2016-03-05 17:58:30.115,2016-03-05 17:58:30.115,
Application_398677658,A_Concept,User_1,2016-03-05 17:59:49.413,2016-03-05 17:59:49.413,
Application_1489410969,A_Create Application,User_1,2016-03-05 18:23:56.039,2016-03-05 18:23:56.039,
Application_1489410969,A_Submitted,User_1,2016-03-05 18:23:56.080,2016-03-05 18:23:56.080,
Application_1489410969,A_Concept,User_1,2016-03-05 18:24:45.877,2016-03-05 18:24:45.877,
Application_139828864,A_Create Application,User_1,2016-03-05 19:21:57.983,2016-03-05 19:21:57.983,
Application_139828864,A_Submitted,User_1,2016-03-05 19:21:58.023,2016-03-05 19:21:58.023,
Application_139828864,A_Concept,User_1,2016-03-05 19:22:48.161,2016-03-05 19:22:48.161,
Application_571866394,A_Create Application,User_1,2016-03-05 21:54:57.649,2016-03-05 21:54:57.649,
Application_571866394,A_Submitted,User_1,2016-03-05 21:54:57.713,2016-03-05 21:54:57.713,
Application_571866394,A_Concept,User_1,2016-03-05 21:55:40.425,2016-03-05 21:55:40.425,
Application_214162594,A_Create Application,User_1,2016-03-05 21:57:07.703,2016-03-05 21:57:07.703,
Application_214162594,A_Submitted,User_1,2016-03-05 21:57:07.745,2016-03-05 21:57:07.745,
Application_214162594,A_Concept,User_1,2016-03-05 21:57:51.385,2016-03-05 21:57:51.385,
Application_1600450105,A_Cancelled,User_1,2016-03-06 08:00:35.031,2016-03-06 08:00:35.031,
Application_1600450105,O_Cancelled,User_1,2016-03-06 08:00:35.064,2016-03-06 08:00:35.064,False
Application_430505137,A_Cancelled,User_1,2016-03-06 08:00:49.863,2016-03-06 08:00:49.863,
Application_430505137,O_Cancelled,User_1,2016-03-06 08:00:49.887,2016-03-06 08:00:49.887,False
Application_947946167,A_Cancelled,User_1,2016-03-06 08:00:52.672,2016-03-06 08:00:52.672,
Application_947946167,O_Cancelled,User_1,2016-03-06 08:00:52.709,2016-03-06 08:00:52.709,False
Application_129650982,A_Create Application,User_1,2016-03-06 10:13:59.838,2016-03-06 10:13:59.838,
Application_129650982,A_Submitted,User_1,2016-03-06 10:13:59.900,2016-03-06 10:13:59.900,
Application_129650982,A_Concept,User_1,2016-03-06 10:14:45.481,2016-03-06 10:14:45.481,
Application_714967238,A_Create Application,User_1,2016-03-06 11:46:50.041,2016-03-06 11:46:50.041,
Application_714967238,A_Submitted,User_1,2016-03-06 11:46:50.080,2016-03-06 11:46:50.080,
Application_714967238,A_Concept,User_1,2016-03-06 11:47:40.999,2016-03-06 11:47:40.999,
Application_208389958,A_Create Application,User_1,2016-03-06 12:01:51.357,2016-03-06 12:01:51.357,
Application_208389958,A_Submitted,User_1,2016-03-06 12:01:51.396,2016-03-06 12:01:51.396,
Application_208389958,A_Concept,User_1,2016-03-06 12:03:10.266,2016-03-06 12:03:10.266,
Application_2073443447,A_Create Application,User_1,2016-03-06 14:05:06.890,2016-03-06 14:05:06.890,
Application_2073443447,A_Submitted,User_1,2016-03-06 14:05:06.931,2016-03-06 14:05:06.931,
Application_2073443447,A_Concept,User_1,2016-03-06 14:05:45.095,2016-03-06 14:05:45.095,
Application_1062307878,A_Create Application,User_1,2016-03-06 18:14:48.196,2016-03-06 18:14:48.196,
Application_1062307878,A_Submitted,User_1,2016-03-06 18:14:48.237,2016-03-06 18:14:48.237,
Application_1062307878,A_Concept,User_1,2016-03-06 18:15:54.113,2016-03-06 18:15:54.113,
Application_1694166125,A_Create Application,User_1,2016-03-06 18:25:10.412,2016-03-06 18:25:10.412,
Application_1694166125,A_Submitted,User_1,2016-03-06 18:25:10.453,2016-03-06 18:25:10.453,
Application_1694166125,A_Concept,User_1,2016-03-06 18:25:59.445,2016-03-06 18:25:59.445,
Application_888359730,A_Create Application,User_1,2016-03-06 19:37:39.676,2016-03-06 19:37:39.676,
Application_888359730,A_Submitted,User_1,2016-03-06 19:37:39.715,2016-03-06 19:37:39.715,
Application_888359730,A_Concept,User_1,2016-03-06 19:38:57.207,2016-03-06 19:38:57.207,
Application_898015554,A_Create Application,User_1,2016-03-06 20:21:08.599,2016-03-06 20:21:08.599,
Application_898015554,A_Submitted,User_1,2016-03-06 20:21:08.641,2016-03-06 20:21:08.641,
Application_898015554,A_Concept,User_1,2016-03-06 20:21:56.555,2016-03-06 20:21:56.555,
Application_1591842500,A_Create Application,User_1,2016-03-06 21:00:45.006,2016-03-06 21:00:45.006,
Application_1591842500,A_Submitted,User_1,2016-03-06 21:00:45.049,2016-03-06 21:00:45.049,
Application_1591842500,A_Concept,User_1,2016-03-06 21:01:51.457,2016-03-06 21:01:51.457,
Application_1919099560,A_Cancelled,User_1,2016-03-07 08:00:31.760,2016-03-07 08:00:31.760,
Application_1919099560,O_Cancelled,User_1,2016-03-07 08:00:31.798,2016-03-07 08:00:31.798,False
Application_854886380,A_Cancelled,User_1,2016-03-07 08:00:33.757,2016-03-07 08:00:33.757,
Application_854886380,O_Cancelled,User_1,2016-03-07 08:00:33.785,2016-03-07 08:00:33.785,False
Application_1272095921,A_Cancelled,User_1,2016-03-07 08:00:36.986,2016-03-07 08:00:36.986,
Application_1272095921,O_Cancelled,User_1,2016-03-07 08:00:37.012,2016-03-07 08:00:37.012,False
Application_1910509289,A_Cancelled,User_1,2016-03-07 08:00:38.045,2016-03-07 08:00:38.045,
Application_1910509289,O_Cancelled,User_1,2016-03-07 08:00:38.106,2016-03-07 08:00:38.106,False
Application_1734546674,A_Cancelled,User_1,2016-03-07 08:00:41.341,2016-03-07 08:00:41.341,
Application_1734546674,O_Cancelled,User_1,2016-03-07 08:00:41.368,2016-03-07 08:00:41.368,False
Application_1849281954,A_Cancelled,User_1,2016-03-07 08:00:44.587,2016-03-07 08:00:44.587,
Application_1849281954,O_Cancelled,User_1,2016-03-07 08:00:44.613,2016-03-07 08:00:44.613,False
Application_135598988,A_Cancelled,User_1,2016-03-07 08:00:46.595,2016-03-07 08:00:46.595,
Application_135598988,O_Cancelled,User_1,2016-03-07 08:00:46.622,2016-03-07 08:00:46.622,False
Application_286239527,A_Cancelled,User_1,2016-03-07 08:00:48.615,2016-03-07 08:00:48.615,
Application_286239527,O_Cancelled,User_1,2016-03-07 08:00:48.647,2016-03-07 08:00:48.647,False
Application_1217818731,A_Cancelled,User_1,2016-03-07 08:00:53.817,2016-03-07 08:00:53.817,
Application_1217818731,O_Cancelled,User_1,2016-03-07 08:00:53.849,2016-03-07 08:00:53.849,False
Application_193740269,A_Cancelled,User_1,2016-03-07 08:00:58.523,2016-03-07 08:00:58.523,
Application_193740269,O_Cancelled,User_1,2016-03-07 08:00:58.549,2016-03-07 08:00:58.549,False
Application_1587438247,A_Validating,User_119,2016-03-07 08:54:29.643,2016-03-07 08:54:29.643,
Application_1587438247,O_Returned,User_119,2016-03-07 08:54:36.727,2016-03-07 08:54:36.727,
Application_21340691,A_Incomplete,User_68,2016-03-07 09:00:37.029,2016-03-07 09:00:37.029,
Application_984607251,A_Create Application,User_1,2016-03-07 09:36:52.755,2016-03-07 09:36:52.755,
Application_984607251,A_Submitted,User_1,2016-03-07 09:36:52.796,2016-03-07 09:36:52.796,
Application_984607251,A_Concept,User_1,2016-03-07 09:37:31.300,2016-03-07 09:37:31.300,
Application_1213921385,A_Incomplete,User_101,2016-03-07 09:41:50.408,2016-03-07 09:41:50.408,
Application_1066827688,O_Accepted,User_99,2016-03-07 09:43:18.146,2016-03-07 09:43:18.146,True
Application_1363877669,A_Create Application,User_15,2016-03-07 09:50:57.712,2016-03-07 09:50:57.712,
Application_1363877669,W_Complete application,User_15,2016-03-07 09:50:57.726,2016-03-07 09:58:47.188,
Application_1363877669,A_Concept,User_15,2016-03-07 09:50:57.730,2016-03-07 09:50:57.730,
Application_1363877669,A_Accepted,User_15,2016-03-07 09:56:01.674,2016-03-07 09:56:01.674,
Application_1363877669,O_Create Offer,User_15,2016-03-07 09:58:33.855,2016-03-07 09:58:33.855,
Application_1363877669,O_Created,User_15,2016-03-07 09:58:35.071,2016-03-07 09:58:35.071,
Application_1363877669,O_Sent (mail and online),User_15,2016-03-07 09:58:47.155,2016-03-07 09:58:47.155,
Application_1363877669,A_Complete,User_15,2016-03-07 09:58:47.205,2016-03-07 09:58:47.205,
Application_1949574213,A_Validating,User_117,2016-03-07 10:01:49.868,2016-03-07 10:01:49.868,
Application_1949574213,O_Returned,User_117,2016-03-07 10:02:01.794,2016-03-07 10:02:01.794,
Application_1799184056,A_Incomplete,User_30,2016-03-07 10:03:50.328,2016-03-07 10:03:50.328,
Application_1118683509,A_Incomplete,User_100,2016-03-07 10:05:20.728,2016-03-07 10:05:20.728,
Application_2022605489,A_Accepted,User_22,2016-03-07 10:08:00.717,2016-03-07 10:08:00.717,
Application_1646461966,A_Create Application,User_38,2016-03-07 10:10:20.279,2016-03-07 10:10:20.279,
Application_1646461966,A_Concept,User_38,2016-03-07 10:10:20.288,2016-03-07 10:10:20.288,
Application_2022605489,O_Create Offer,User_22,2016-03-07 10:12:55.078,2016-03-07 10:12:55.078,
Application_2022605489,O_Created,User_22,2016-03-07 10:12:56.514,2016-03-07 10:12:56.514,
Application_2022605489,O_Sent (mail and online),User_22,2016-03-07 10:13:18.566,2016-03-07 10:13:18.566,
Application_2022605489,A_Complete,User_22,2016-03-07 10:13:18.631,2016-03-07 10:13:18.631,
Application_1891765084,W_Validate application,User_30,2016-03-07 10:15:17.677,2016-03-09 10:23:07.325,
Application_1891765084,A_Validating,User_119,2016-03-07 10:15:18.490,2016-03-07 10:15:18.490,
Application_1891765084,O_Returned,User_119,2016-03-07 10:15:25.925,2016-03-07 10:15:25.925,
Application_1475244747,W_Validate application,User_100,2016-03-07 10:19:12.016,2016-03-08 17:01:42.747,
Application_1475244747,A_Validating,User_117,2016-03-07 10:19:12.866,2016-03-07 10:19:12.866,
Application_1475244747,O_Returned,User_117,2016-03-07 10:19:35.745,2016-03-07 10:19:35.745,
Application_305066145,W_Complete application,User_39,2016-03-07 10:34:15.762,2016-03-09 19:43:26.836,
Application_1489410969,W_Complete application,User_22,2016-03-07 10:35:12.819,2016-03-07 10:44:50.593,
Application_1489410969,A_Accepted,User_22,2016-03-07 10:39:17.918,2016-03-07 10:39:17.918,
Application_139828864,W_Complete application,User_18,2016-03-07 10:41:19.133,2016-03-07 18:37:48.292,
Application_1489410969,O_Create Offer,User_22,2016-03-07 10:44:27.929,2016-03-07 10:44:27.929,
