Case ID,Activity,Complete Timestamp,Variant,Variant index
267,End,2018-06-02 03:20:22.901,Variant 197,197
268,Start,2018-06-02 14:32:50.578,Variant 1,1
268,start_event_Loan  application received,2018-06-02 14:32:50.578,Variant 1,1
268,Check  application  form completeness,2018-06-02 15:02:15.604,Variant 1,1
268,Appraise property,2018-06-02 16:25:11.445,Variant 1,1
268,Check credit history,2018-06-02 16:34:00.317,Variant 1,1
268,Assess loan risk,2018-06-02 17:19:07.075,Variant 1,1
268,Assess eligibility,2018-06-02 20:45:08.888,Variant 1,1
268,Reject application,2018-06-02 21:26:02.195,Variant 1,1
268,end_event_Loan application rejected,2018-06-02 21:54:37.845,Variant 1,1
268,End,2018-06-02 21:54:37.845,Variant 1,1
269,Start,2018-06-03 21:19:08.228,Variant 4,4
269,start_event_Loan  application received,2018-06-03 21:19:08.228,Variant 4,4
269,Check  application  form completeness,2018-06-03 22:21:43.565,Variant 4,4
269,Check credit history,2018-06-03 22:55:58.673,Variant 4,4
269,Appraise property,2018-06-03 23:47:05.964,Variant 4,4
269,Assess loan risk,2018-06-04 02:40:08.438,Variant 4,4
269,Assess eligibility,2018-06-04 05:38:11.911,Variant 4,4
269,Reject application,2018-06-04 05:39:12.062,Variant 4,4
269,end_event_Loan application rejected,2018-06-04 06:50:21.388,Variant 4,4
269,End,2018-06-04 06:50:21.388,Variant 4,4
270,Start,2018-06-04 12:42:10.635,Variant 198,198
270,start_event_Loan  application received,2018-06-04 12:42:10.635,Variant 198,198
270,Check  application  form completeness,2018-06-04 13:26:04.227,Variant 198,198
270,Check if home insurance quote is requested,2018-06-04 13:26:04.227,Variant 198,198
270,Return application back to applicant,2018-06-04 13:37:24.529,Variant 198,198
270,Receive updated application,2018-06-04 14:28:24.386,Variant 198,198
270,Check  application  form completeness,2018-06-04 17:05:29.601,Variant 198,198
270,Return application back to applicant,2018-06-04 17:40:48.172,Variant 198,198
270,Receive updated application,2018-06-04 18:00:23.811,Variant 198,198
270,end_event_Loan application rejected,2018-06-04 18:00:23.811,Variant 198,198
270,Check  application  form completeness,2018-06-04 18:21:23.015,Variant 198,198
270,Return application back to applicant,2018-06-04 20:50:32.960,Variant 198,198
270,Receive updated application,2018-06-04 22:03:16.142,Variant 198,198
270,Check  application  form completeness,2018-06-04 22:23:42.493,Variant 198,198
270,Appraise property,2018-06-04 23:34:38.126,Variant 198,198
270,Check credit history,2018-06-05 01:47:22.163,Variant 198,198
270,end_event_Loan application rejected,2018-06-05 01:47:22.163,Variant 198,198
270,Assess loan risk,2018-06-05 03:01:30.480,Variant 198,198
270,Assess eligibility,2018-06-05 03:06:09.574,Variant 198,198
270,Reject application,2018-06-05 03:36:40.711,Variant 198,198
270,end_event_Loan application rejected,2018-06-05 04:10:47.892,Variant 198,198
270,End,2018-06-05 04:10:47.892,Variant 198,198
271,Start,2018-06-04 13:17:41.549,Variant 199,199
271,start_event_Loan  application received,2018-06-04 13:17:41.549,Variant 199,199
271,Check  application  form completeness,2018-06-04 14:41:48.559,Variant 199,199
271,Return application back to applicant,2018-06-04 15:37:54.072,Variant 199,199
271,Receive updated application,2018-06-04 19:46:56.086,Variant 199,199
271,Check  application  form completeness,2018-06-04 20:25:17.793,Variant 199,199
271,Check credit history,2018-06-04 20:51:29.535,Variant 199,199
271,Appraise property,2018-06-04 20:52:32.718,Variant 199,199
271,Assess loan risk,2018-06-04 21:56:25.428,Variant 199,199
271,Assess eligibility,2018-06-04 23:42:23.028,Variant 199,199
271,Check if home insurance quote is requested,2018-06-05 01:19:12.251,Variant 199,199
271,Send home insurance quote,2018-06-05 01:40:44.802,Variant 199,199
271,Verify repayment agreement,2018-06-05 03:04:24.195,Variant 199,199
271,Approve application,2018-06-05 03:58:54.945,Variant 199,199
271,end_event_Loan  application approved,2018-06-05 04:06:07.644,Variant 199,199
271,End,2018-06-05 04:06:07.644,Variant 199,199
272,Start,2018-06-05 22:15:09.295,Variant 200,200
272,start_event_Loan  application received,2018-06-05 22:15:09.295,Variant 200,200
272,Check  application  form completeness,2018-06-05 22:52:18.777,Variant 200,200
272,Return application back to applicant,2018-06-05 23:07:25.062,Variant 200,200
272,Receive updated application,2018-06-05 23:55:34.260,Variant 200,200
272,Check  application  form completeness,2018-06-06 01:14:49.350,Variant 200,200
272,Appraise property,2018-06-06 02:16:49.081,Variant 200,200
272,Check credit history,2018-06-06 09:06:30.252,Variant 200,200
272,Assess loan risk,2018-06-06 11:53:21.474,Variant 200,200
272,end_event_Loan application rejected,2018-06-06 11:53:21.474,Variant 200,200
272,Assess eligibility,2018-06-06 12:28:22.229,Variant 200,200
272,Reject application,2018-06-06 13:40:58.525,Variant 200,200
272,end_event_Loan application rejected,2018-06-06 13:57:31.514,Variant 200,200
272,End,2018-06-06 13:57:31.514,Variant 200,200
273,Start,2018-06-06 18:16:28.648,Variant 201,201
273,start_event_Loan  application received,2018-06-06 18:16:28.648,Variant 201,201
273,Cancel application,2018-06-06 18:16:28.648,Variant 201,201
273,Check  application  form completeness,2018-06-06 21:41:26.530,Variant 201,201
273,Return application back to applicant,2018-06-06 21:45:42.433,Variant 201,201
273,Send acceptance pack,2018-06-06 21:45:42.433,Variant 201,201
273,Receive updated application,2018-06-06 22:17:32.422,Variant 201,201
273,Check  application  form completeness,2018-06-06 22:41:21.311,Variant 201,201
273,Return application back to applicant,2018-06-07 00:21:00.140,Variant 201,201
273,Receive updated application,2018-06-07 00:31:03.521,Variant 201,201
273,Check  application  form completeness,2018-06-07 01:06:24.343,Variant 201,201
273,Return application back to applicant,2018-06-07 01:22:32.274,Variant 201,201
273,Receive updated application,2018-06-07 03:48:14.065,Variant 201,201
273,Check  application  form completeness,2018-06-07 04:04:11.263,Variant 201,201
273,Check credit history,2018-06-07 04:05:33.397,Variant 201,201
273,Assess loan risk,2018-06-07 07:15:59.051,Variant 201,201
273,Appraise property,2018-06-07 08:36:33.996,Variant 201,201
273,Approve application,2018-06-07 08:36:33.996,Variant 201,201
273,Assess eligibility,2018-06-07 09:00:27.145,Variant 201,201
273,Reject application,2018-06-07 09:55:46.982,Variant 201,201
273,end_event_Loan application rejected,2018-06-07 10:13:30.159,Variant 201,201
273,End,2018-06-07 10:13:30.159,Variant 201,201
274,Start,2018-06-06 21:28:53.397,Variant 202,202
274,start_event_Loan  application received,2018-06-06 21:28:53.397,Variant 202,202
274,Check  application  form completeness,2018-06-06 21:50:41.199,Variant 202,202
274,Return application back to applicant,2018-06-07 00:16:21.754,Variant 202,202
274,Receive updated application,2018-06-07 00:22:18.883,Variant 202,202
274,Check  application  form completeness,2018-06-07 03:10:49.957,Variant 202,202
274,Return application back to applicant,2018-06-07 03:40:30.483,Variant 202,202
274,Send home insurance quote,2018-06-07 03:40:30.483,Variant 202,202
274,Receive updated application,2018-06-07 04:34:46.191,Variant 202,202
274,Check  application  form completeness,2018-06-07 04:54:28.403,Variant 202,202
274,Appraise property,2018-06-07 06:09:17.843,Variant 202,202
274,Check credit history,2018-06-07 07:25:45.906,Variant 202,202
274,Send acceptance pack,2018-06-07 07:25:45.906,Variant 202,202
274,Assess loan risk,2018-06-07 08:19:54.693,Variant 202,202
274,Assess eligibility,2018-06-07 10:12:16.484,Variant 202,202
274,Reject application,2018-06-07 10:50:02.507,Variant 202,202
274,end_event_Loan application rejected,2018-06-07 12:59:44.716,Variant 202,202
274,End,2018-06-07 12:59:44.716,Variant 202,202
275,Start,2018-06-07 09:04:47.091,Variant 203,203
275,start_event_Loan  application received,2018-06-07 09:04:47.091,Variant 203,203
275,Check  application  form completeness,2018-06-07 10:11:21.208,Variant 203,203
275,Appraise property,2018-06-07 11:20:33.505,Variant 203,203
275,Receive updated application,2018-06-07 11:20:33.505,Variant 203,203
275,Check credit history,2018-06-07 12:55:31.269,Variant 203,203
275,end_event_Loan application rejected,2018-06-07 12:55:31.269,Variant 203,203
275,Assess loan risk,2018-06-07 14:28:57.177,Variant 203,203
275,Assess eligibility,2018-06-07 17:12:11.313,Variant 203,203
275,Check if home insurance quote is requested,2018-06-07 18:16:28.631,Variant 203,203
275,Send home insurance quote,2018-06-07 18:31:36.890,Variant 203,203
275,Verify repayment agreement,2018-06-07 19:01:15.032,Variant 203,203
275,Cancel application,2018-06-07 19:42:07.479,Variant 203,203
275,end_event_Loan  application canceled,2018-06-07 20:06:44.150,Variant 203,203
275,End,2018-06-07 20:06:44.150,Variant 203,203
276,Start,2018-06-08 18:44:26.365,Variant 12,12
276,start_event_Loan  application received,2018-06-08 18:44:26.365,Variant 12,12
276,Check  application  form completeness,2018-06-08 21:03:21.891,Variant 12,12
276,Check credit history,2018-06-08 23:36:45.574,Variant 12,12
276,Appraise property,2018-06-09 00:31:57.504,Variant 12,12
276,Assess loan risk,2018-06-09 01:02:31.228,Variant 12,12
276,Assess eligibility,2018-06-09 01:30:09.806,Variant 12,12
276,Check if home insurance quote is requested,2018-06-09 01:34:12.076,Variant 12,12
276,Send home insurance quote,2018-06-09 02:04:06.068,Variant 12,12
276,Verify repayment agreement,2018-06-09 02:54:27.935,Variant 12,12
276,Approve application,2018-06-09 03:08:27.068,Variant 12,12
276,end_event_Loan  application approved,2018-06-09 03:42:47.500,Variant 12,12
276,End,2018-06-09 03:42:47.500,Variant 12,12
277,Start,2018-06-09 02:16:25.737,Variant 204,204
277,start_event_Loan  application received,2018-06-09 02:16:25.737,Variant 204,204
277,Assess eligibility,2018-06-09 02:16:25.737,Variant 204,204
277,Check  application  form completeness,2018-06-09 03:49:20.444,Variant 204,204
277,Return application back to applicant,2018-06-09 05:20:28.699,Variant 204,204
277,Receive updated application,2018-06-09 06:49:14.276,Variant 204,204
277,Check  application  form completeness,2018-06-09 08:16:31.216,Variant 204,204
277,Check credit history,2018-06-09 08:54:01.672,Variant 204,204
277,Appraise property,2018-06-09 09:03:21.046,Variant 204,204
277,Assess loan risk,2018-06-09 10:03:50.631,Variant 204,204
277,Assess eligibility,2018-06-09 11:16:43.340,Variant 204,204
277,Reject application,2018-06-09 13:43:59.726,Variant 204,204
277,end_event_Loan application rejected,2018-06-09 16:33:39.389,Variant 204,204
277,End,2018-06-09 16:33:39.389,Variant 204,204
278,Start,2018-06-09 03:35:32.839,Variant 2,2
278,start_event_Loan  application received,2018-06-09 03:35:32.839,Variant 2,2
278,Check  application  form completeness,2018-06-09 03:56:36.733,Variant 2,2
278,Check credit history,2018-06-09 04:48:54.400,Variant 2,2
278,Assess loan risk,2018-06-09 08:25:08.086,Variant 2,2
278,Appraise property,2018-06-09 08:30:22.022,Variant 2,2
278,Assess eligibility,2018-06-09 09:43:39.162,Variant 2,2
278,Reject application,2018-06-09 10:06:47.483,Variant 2,2
278,end_event_Loan application rejected,2018-06-09 10:30:29.396,Variant 2,2
278,End,2018-06-09 10:30:29.396,Variant 2,2
279,Start,2018-06-09 13:15:24.491,Variant 205,205
279,start_event_Loan  application received,2018-06-09 13:15:24.491,Variant 205,205
279,Check  application  form completeness,2018-06-09 13:16:41.560,Variant 205,205
279,Return application back to applicant,2018-06-09 14:53:24.592,Variant 205,205
279,Receive updated application,2018-06-09 14:57:06.390,Variant 205,205
279,Check  application  form completeness,2018-06-09 16:26:31.935,Variant 205,205
279,Return application back to applicant,2018-06-09 17:12:40.446,Variant 205,205
279,Send acceptance pack,2018-06-09 17:12:40.446,Variant 205,205
279,Receive updated application,2018-06-09 17:54:49.476,Variant 205,205
279,Check  application  form completeness,2018-06-09 18:45:07.041,Variant 205,205
279,Assess loan risk,2018-06-09 18:45:07.041,Variant 205,205
279,Return application back to applicant,2018-06-09 21:43:09.845,Variant 205,205
279,Receive updated application,2018-06-09 22:10:52.170,Variant 205,205
279,Check  application  form completeness,2018-06-09 22:25:04.790,Variant 205,205
279,Appraise property,2018-06-10 00:34:06.645,Variant 205,205
279,Check credit history,2018-06-10 00:34:49.559,Variant 205,205
279,Assess loan risk,2018-06-10 00:58:22.019,Variant 205,205
279,Assess eligibility,2018-06-10 01:43:07.597,Variant 205,205
279,Reject application,2018-06-10 02:54:16.129,Variant 205,205
279,end_event_Loan application rejected,2018-06-10 04:21:07.884,Variant 205,205
279,End,2018-06-10 04:21:07.884,Variant 205,205
280,Start,2018-06-11 14:18:35.561,Variant 206,206
280,start_event_Loan  application received,2018-06-11 14:18:35.561,Variant 206,206
280,Check  application  form completeness,2018-06-11 14:59:34.275,Variant 206,206
280,Return application back to applicant,2018-06-11 17:57:01.512,Variant 206,206
280,Receive updated application,2018-06-11 18:45:55.889,Variant 206,206
280,Check  application  form completeness,2018-06-11 18:59:52.397,Variant 206,206
280,Send home insurance quote,2018-06-11 18:59:52.397,Variant 206,206
280,Return application back to applicant,2018-06-11 21:07:47.002,Variant 206,206
280,Receive updated application,2018-06-11 23:15:05.286,Variant 206,206
280,Check  application  form completeness,2018-06-11 23:31:46.140,Variant 206,206
280,Check credit history,2018-06-12 00:07:35.088,Variant 206,206
280,Reject application,2018-06-12 00:07:35.088,Variant 206,206
280,Assess loan risk,2018-06-12 00:34:09.156,Variant 206,206
280,Appraise property,2018-06-12 02:38:36.391,Variant 206,206
280,Assess eligibility,2018-06-12 02:39:54.413,Variant 206,206
280,Check if home insurance quote is requested,2018-06-12 03:20:32.819,Variant 206,206
280,Send home insurance quote,2018-06-12 05:10:24.765,Variant 206,206
280,Verify repayment agreement,2018-06-12 07:12:08.591,Variant 206,206
280,Approve application,2018-06-12 07:37:33.888,Variant 206,206
280,end_event_Loan  application approved,2018-06-12 09:14:35.506,Variant 206,206
280,End,2018-06-12 09:14:35.506,Variant 206,206
281,Start,2018-06-12 19:53:25.456,Variant 207,207
281,start_event_Loan  application received,2018-06-12 19:53:25.456,Variant 207,207
281,Check  application  form completeness,2018-06-12 22:41:25.311,Variant 207,207
281,Return application back to applicant,2018-06-12 23:23:13.668,Variant 207,207
281,Receive updated application,2018-06-13 02:45:08.865,Variant 207,207
281,Check  application  form completeness,2018-06-13 03:29:15.183,Variant 207,207
281,Return application back to applicant,2018-06-13 04:18:38.185,Variant 207,207
281,Receive updated application,2018-06-13 06:32:49.545,Variant 207,207
281,Check  application  form completeness,2018-06-13 07:25:00.782,Variant 207,207
281,Return application back to applicant,2018-06-13 08:21:48.691,Variant 207,207
281,Receive updated application,2018-06-13 08:38:30.542,Variant 207,207
281,Check  application  form completeness,2018-06-13 09:03:41.700,Variant 207,207
281,Appraise property,2018-06-13 09:06:44.621,Variant 207,207
281,Check credit history,2018-06-13 09:31:16.740,Variant 207,207
281,Assess loan risk,2018-06-13 10:43:41.509,Variant 207,207
281,Assess eligibility,2018-06-13 11:23:21.656,Variant 207,207
281,Check if home insurance quote is requested,2018-06-13 12:06:37.127,Variant 207,207
281,Send home insurance quote,2018-06-13 12:33:10.215,Variant 207,207
281,Verify repayment agreement,2018-06-13 13:27:51.605,Variant 207,207
281,Cancel application,2018-06-13 14:32:34.920,Variant 207,207
281,end_event_Loan  application canceled,2018-06-13 15:53:15.267,Variant 207,207
281,start_event_Loan  application received,2018-06-13 15:53:15.267,Variant 207,207
281,End,2018-06-13 15:53:15.267,Variant 207,207
282,Start,2018-06-13 06:20:14.267,Variant 5,5
282,start_event_Loan  application received,2018-06-13 06:20:14.267,Variant 5,5
282,Check  application  form completeness,2018-06-13 07:08:49.138,Variant 5,5
282,Appraise property,2018-06-13 08:35:39.133,Variant 5,5
282,Check credit history,2018-06-13 09:11:07.215,Variant 5,5
282,Assess loan risk,2018-06-13 09:22:47.044,Variant 5,5
282,Assess eligibility,2018-06-13 12:13:21.955,Variant 5,5
282,Check if home insurance quote is requested,2018-06-13 13:36:22.327,Variant 5,5
282,Send home insurance quote,2018-06-13 13:49:42.942,Variant 5,5
282,Verify repayment agreement,2018-06-13 13:51:29.971,Variant 5,5
282,Cancel application,2018-06-13 14:31:59.562,Variant 5,5
282,end_event_Loan  application canceled,2018-06-13 14:45:59.629,Variant 5,5
282,End,2018-06-13 14:45:59.629,Variant 5,5
283,Start,2018-06-13 11:07:19.080,Variant 208,208
283,start_event_Loan  application received,2018-06-13 11:07:19.080,Variant 208,208
283,Check  application  form completeness,2018-06-13 11:58:37.921,Variant 208,208
283,Appraise property,2018-06-13 13:42:09.183,Variant 208,208
283,Check credit history,2018-06-13 14:58:34.696,Variant 208,208
283,Assess loan risk,2018-06-13 15:02:37.469,Variant 208,208
283,Assess eligibility,2018-06-13 15:03:01.754,Variant 208,208
283,Check if home insurance quote is requested,2018-06-13 15:03:29.007,Variant 208,208
283,Send acceptance pack,2018-06-13 15:20:51.092,Variant 208,208
283,Assess loan risk,2018-06-13 15:20:51.092,Variant 208,208
283,Verify repayment agreement,2018-06-13 15:28:14.256,Variant 208,208
283,Cancel application,2018-06-13 16:31:00.149,Variant 208,208
283,end_event_Loan  application canceled,2018-06-13 17:05:39.048,Variant 208,208
283,End,2018-06-13 17:05:39.048,Variant 208,208
284,Start,2018-06-13 18:35:16.655,Variant 209,209
284,start_event_Loan  application received,2018-06-13 18:35:16.655,Variant 209,209
284,Check  application  form completeness,2018-06-13 20:21:33.986,Variant 209,209
284,Return application back to applicant,2018-06-13 21:34:18.891,Variant 209,209
284,Receive updated application,2018-06-13 21:45:10.838,Variant 209,209
284,Check  application  form completeness,2018-06-13 23:26:12.424,Variant 209,209
284,Return application back to applicant,2018-06-14 00:09:03.915,Variant 209,209
284,Receive updated application,2018-06-14 00:28:52.284,Variant 209,209
284,Check  application  form completeness,2018-06-14 01:06:10.722,Variant 209,209
284,Check credit history,2018-06-14 01:28:38.204,Variant 209,209
284,end_event_Loan application rejected,2018-06-14 01:28:38.204,Variant 209,209
284,Assess loan risk,2018-06-14 01:36:53.922,Variant 209,209
284,Appraise property,2018-06-14 01:39:37.045,Variant 209,209
284,Assess eligibility,2018-06-14 02:01:18.482,Variant 209,209
284,Check if home insurance quote is requested,2018-06-14 02:15:22.598,Variant 209,209
284,Send home insurance quote,2018-06-14 02:19:41.945,Variant 209,209
284,Verify repayment agreement,2018-06-14 02:54:39.948,Variant 209,209
284,Approve application,2018-06-14 03:30:23.325,Variant 209,209
284,end_event_Loan  application approved,2018-06-14 05:45:27.033,Variant 209,209
284,End,2018-06-14 05:45:27.033,Variant 209,209
285,Start,2018-06-14 15:30:01.643,Variant 4,4
285,start_event_Loan  application received,2018-06-14 15:30:01.643,Variant 4,4
285,Check  application  form completeness,2018-06-14 17:11:09.893,Variant 4,4
285,Check credit history,2018-06-14 19:07:37.219,Variant 4,4
285,Appraise property,2018-06-14 21:02:17.783,Variant 4,4
285,Assess loan risk,2018-06-14 21:31:24.325,Variant 4,4
285,Assess eligibility,2018-06-14 23:02:39.865,Variant 4,4
285,Reject application,2018-06-15 00:01:44.125,Variant 4,4
285,end_event_Loan application rejected,2018-06-15 01:59:33.280,Variant 4,4
285,End,2018-06-15 01:59:33.280,Variant 4,4
286,Start,2018-06-14 16:15:28.257,Variant 10,10
286,start_event_Loan  application received,2018-06-14 16:15:28.257,Variant 10,10
286,Check  application  form completeness,2018-06-14 16:29:38.347,Variant 10,10
286,Appraise property,2018-06-14 18:08:05.632,Variant 10,10
286,Check credit history,2018-06-14 19:12:10.690,Variant 10,10
286,Assess loan risk,2018-06-14 19:37:59.486,Variant 10,10
286,Assess eligibility,2018-06-14 20:47:07.002,Variant 10,10
286,Check if home insurance quote is requested,2018-06-14 21:00:36.991,Variant 10,10
286,Send acceptance pack,2018-06-14 21:13:23.272,Variant 10,10
286,Verify repayment agreement,2018-06-14 23:00:39.463,Variant 10,10
286,Approve application,2018-06-15 00:02:48.995,Variant 10,10
286,end_event_Loan  application approved,2018-06-15 01:59:06.182,Variant 10,10
286,End,2018-06-15 01:59:06.182,Variant 10,10
287,Start,2018-06-17 07:55:04.047,Variant 210,210
287,start_event_Loan  application received,2018-06-17 07:55:04.047,Variant 210,210
287,Check  application  form completeness,2018-06-17 08:09:03.740,Variant 210,210
287,Return application back to applicant,2018-06-17 11:05:36.865,Variant 210,210
287,Receive updated application,2018-06-17 11:13:31.738,Variant 210,210
287,Check  application  form completeness,2018-06-17 12:40:31.256,Variant 210,210
287,Assess loan risk,2018-06-17 12:40:31.256,Variant 210,210
287,Return application back to applicant,2018-06-17 12:56:08.985,Variant 210,210
287,Receive updated application,2018-06-17 13:10:03.221,Variant 210,210
287,Check  application  form completeness,2018-06-17 13:31:53.358,Variant 210,210
287,Appraise property,2018-06-17 13:43:40.197,Variant 210,210
287,Check credit history,2018-06-17 14:19:38.324,Variant 210,210
287,Assess loan risk,2018-06-17 14:30:33.552,Variant 210,210
287,end_event_Loan application rejected,2018-06-17 14:30:33.552,Variant 210,210
287,Assess eligibility,2018-06-17 15:00:18.742,Variant 210,210
287,Reject application,2018-06-17 17:23:31.279,Variant 210,210
287,end_event_Loan application rejected,2018-06-17 17:40:41.899,Variant 210,210
287,End,2018-06-17 17:40:41.899,Variant 210,210
288,Start,2018-06-17 10:07:45.292,Variant 211,211
288,start_event_Loan  application received,2018-06-17 10:07:45.292,Variant 211,211
288,end_event_Loan  application canceled,2018-06-17 10:07:45.292,Variant 211,211
288,Check  application  form completeness,2018-06-17 10:36:01.751,Variant 211,211
288,Check credit history,2018-06-17 11:43:34.165,Variant 211,211
288,Assess loan risk,2018-06-17 12:55:19.414,Variant 211,211
288,Appraise property,2018-06-17 13:45:55.914,Variant 211,211
288,Assess eligibility,2018-06-17 14:26:17.929,Variant 211,211
288,Check if home insurance quote is requested,2018-06-17 15:05:39.114,Variant 211,211
288,Send home insurance quote,2018-06-17 15:13:01.433,Variant 211,211
288,Verify repayment agreement,2018-06-17 16:22:13.362,Variant 211,211
288,Cancel application,2018-06-17 18:51:29.854,Variant 211,211
288,end_event_Loan  application canceled,2018-06-17 20:29:15.242,Variant 211,211
288,End,2018-06-17 20:29:15.242,Variant 211,211
289,Start,2018-06-17 18:39:37.408,Variant 212,212
289,start_event_Loan  application received,2018-06-17 18:39:37.408,Variant 212,212
289,Check  application  form completeness,2018-06-17 18:57:25.044,Variant 212,212
289,end_event_Loan application rejected,2018-06-17 18:57:25.044,Variant 212,212
289,Check credit history,2018-06-17 19:12:05.339,Variant 212,212
289,Assess loan risk,2018-06-17 20:30:56.328,Variant 212,212
289,Appraise property,2018-06-17 23:59:27.846,Variant 212,212
289,Assess eligibility,2018-06-18 00:47:52.801,Variant 212,212
289,Reject application,2018-06-18 02:29:12.556,Variant 212,212
289,end_event_Loan application rejected,2018-06-18 03:46:43.287,Variant 212,212
289,End,2018-06-18 03:46:43.287,Variant 212,212
290,Start,2018-06-18 16:02:26.278,Variant 213,213
290,start_event_Loan  application received,2018-06-18 16:02:26.278,Variant 213,213
290,Check  application  form completeness,2018-06-18 16:04:37.965,Variant 213,213
290,Check credit history,2018-06-18 17:03:07.871,Variant 213,213
290,Verify repayment agreement,2018-06-18 17:03:07.871,Variant 213,213
290,Assess loan risk,2018-06-18 19:31:09.716,Variant 213,213
290,Appraise property,2018-06-18 20:00:36.094,Variant 213,213
290,Assess eligibility,2018-06-18 22:15:37.787,Variant 213,213
290,Reject application,2018-06-18 23:12:32.864,Variant 213,213
290,end_event_Loan application rejected,2018-06-18 23:15:29.220,Variant 213,213
290,End,2018-06-18 23:15:29.220,Variant 213,213
291,Start,2018-06-19 01:35:57.589,Variant 1,1
291,start_event_Loan  application received,2018-06-19 01:35:57.589,Variant 1,1
291,Check  application  form completeness,2018-06-19 01:50:55.299,Variant 1,1
291,Appraise property,2018-06-19 02:39:32.905,Variant 1,1
291,Check credit history,2018-06-19 03:36:20.389,Variant 1,1
291,Assess loan risk,2018-06-19 04:00:29.748,Variant 1,1
291,Assess eligibility,2018-06-19 05:13:27.145,Variant 1,1
291,Reject application,2018-06-19 07:57:23.949,Variant 1,1
291,end_event_Loan application rejected,2018-06-19 08:52:52.924,Variant 1,1
291,End,2018-06-19 08:52:52.924,Variant 1,1
292,Start,2018-06-20 18:03:49.941,Variant 10,10
292,start_event_Loan  application received,2018-06-20 18:03:49.941,Variant 10,10
292,Check  application  form completeness,2018-06-20 19:14:33.732,Variant 10,10
292,Appraise property,2018-06-20 19:14:44.196,Variant 10,10
292,Check credit history,2018-06-20 19:25:44.537,Variant 10,10
292,Assess loan risk,2018-06-20 21:32:03.532,Variant 10,10
292,Assess eligibility,2018-06-20 22:17:23.025,Variant 10,10
292,Check if home insurance quote is requested,2018-06-20 23:46:20.521,Variant 10,10
292,Send acceptance pack,2018-06-21 00:11:36.621,Variant 10,10
292,Verify repayment agreement,2018-06-21 00:18:29.946,Variant 10,10
292,Approve application,2018-06-21 00:45:18.043,Variant 10,10
292,end_event_Loan  application approved,2018-06-21 00:56:00.330,Variant 10,10
292,End,2018-06-21 00:56:00.330,Variant 10,10
293,Start,2018-06-20 20:58:48.709,Variant 214,214
293,start_event_Loan  application received,2018-06-20 20:58:48.709,Variant 214,214
293,end_event_Loan  application canceled,2018-06-20 20:58:48.709,Variant 214,214
293,Check  application  form completeness,2018-06-20 21:22:39.091,Variant 214,214
293,Return application back to applicant,2018-06-21 00:55:14.338,Variant 214,214
293,Receive updated application,2018-06-21 01:02:32.741,Variant 214,214
293,Check  application  form completeness,2018-06-21 01:47:04.541,Variant 214,214
293,Return application back to applicant,2018-06-21 01:49:13.521,Variant 214,214
293,Receive updated application,2018-06-21 02:32:32.440,Variant 214,214
293,Check  application  form completeness,2018-06-21 02:39:32.890,Variant 214,214
293,Return application back to applicant,2018-06-21 03:45:33.711,Variant 214,214
293,Receive updated application,2018-06-21 03:55:24.082,Variant 214,214
293,Check  application  form completeness,2018-06-21 05:20:46.328,Variant 214,214
293,Check credit history,2018-06-21 06:44:38.541,Variant 214,214
293,Appraise property,2018-06-21 07:02:24.783,Variant 214,214
293,Assess loan risk,2018-06-21 07:56:51.142,Variant 214,214
293,Assess eligibility,2018-06-21 07:59:04.297,Variant 214,214
293,Reject application,2018-06-21 08:29:43.860,Variant 214,214
293,end_event_Loan application rejected,2018-06-21 14:51:04.031,Variant 214,214
293,End,2018-06-21 14:51:04.031,Variant 214,214
294,Start,2018-06-22 09:56:03.988,Variant 215,215
294,start_event_Loan  application received,2018-06-22 09:56:03.988,Variant 215,215
294,Check  application  form completeness,2018-06-22 11:34:42.979,Variant 215,215
294,Return application back to applicant,2018-06-22 11:39:38.736,Variant 215,215
294,Receive updated application,2018-06-22 11:41:54.898,Variant 215,215
294,Check  application  form completeness,2018-06-22 13:08:23.172,Variant 215,215
294,Appraise property,2018-06-22 13:08:34.099,Variant 215,215
294,Check credit history,2018-06-22 13:45:04.434,Variant 215,215
294,Assess loan risk,2018-06-22 14:36:47.735,Variant 215,215
294,Assess eligibility,2018-06-22 14:46:52.393,Variant 215,215
294,Check if home insurance quote is requested,2018-06-22 15:31:46.928,Variant 215,215
294,Send home insurance quote,2018-06-22 17:48:16.412,Variant 215,215
294,Verify repayment agreement,2018-06-22 20:24:08.010,Variant 215,215
294,Approve application,2018-06-22 20:25:33.790,Variant 215,215
294,Appraise property,2018-06-22 20:25:33.790,Variant 215,215
294,end_event_Loan  application approved,2018-06-22 21:38:00.495,Variant 215,215
294,End,2018-06-22 21:38:00.495,Variant 215,215
295,Start,2018-06-22 16:40:35.024,Variant 216,216
295,start_event_Loan  application received,2018-06-22 16:40:35.024,Variant 216,216
295,Check  application  form completeness,2018-06-22 17:27:25.292,Variant 216,216
295,Return application back to applicant,2018-06-22 18:28:31.945,Variant 216,216
295,Receive updated application,2018-06-22 18:31:52.731,Variant 216,216
295,Check  application  form completeness,2018-06-22 19:29:16.403,Variant 216,216
295,Return application back to applicant,2018-06-22 20:03:12.654,Variant 216,216
295,Receive updated application,2018-06-22 21:09:37.490,Variant 216,216
295,Check  application  form completeness,2018-06-22 23:29:57.323,Variant 216,216
295,Appraise property,2018-06-23 00:10:06.725,Variant 216,216
