caseid,activity,resource,ts
Application_1786874274,A_Accepted,User_75,2016-01-08 13:29:49.669
Application_1786874274,O_Create Offer,User_75,2016-01-08 13:32:30.585
Application_1786874274,O_Created,User_75,2016-01-08 13:32:31.762
Application_1786874274,O_Sent (online only),User_75,2016-01-08 13:33:25.442
Application_1786874274,W_Complete application,User_75,2016-01-08 13:33:25.460
Application_1786874274,W_Call after offers,User_75,2016-01-08 13:33:25.470
Application_1786874274,W_Call after offers,User_75,2016-01-08 13:33:25.472
Application_1786874274,A_Complete,User_75,2016-01-08 13:33:25.476
Application_1786874274,W_Validate application,User_75,2016-01-08 13:33:37.873
Application_1786874274,W_Validate application,User_75,2016-01-08 13:33:37.875
Application_1786874274,A_Validating,User_75,2016-01-08 13:33:38.831
Application_1786874274,O_Returned,User_75,2016-01-08 13:33:49.829
Application_1786874274,W_Validate application,User_75,2016-01-08 13:37:20.760
Application_1699757505,W_Call after offers,User_119,2016-01-08 13:38:14.046
Application_1699757505,W_Validate application,User_119,2016-01-08 13:38:14.053
Application_1699757505,W_Validate application,User_119,2016-01-08 13:38:14.055
Application_1699757505,A_Validating,User_119,2016-01-08 13:38:14.864
Application_1699757505,O_Returned,User_119,2016-01-08 13:38:24.556
Application_1699757505,W_Validate application,User_119,2016-01-08 13:44:49.859
Application_1266995739,W_Validate application,User_100,2016-01-08 13:46:40.538
Application_1266995739,W_Call incomplete files,User_100,2016-01-08 13:46:40.545
Application_1266995739,W_Call incomplete files,User_100,2016-01-08 13:46:40.548
Application_1266995739,A_Incomplete,User_100,2016-01-08 13:46:40.555
Application_1266995739,W_Call incomplete files,User_100,2016-01-08 13:48:19.828
Application_1892186837,W_Call after offers,User_119,2016-01-08 13:49:26.008
Application_1892186837,W_Validate application,User_119,2016-01-08 13:49:26.014
Application_1892186837,W_Validate application,User_29,2016-01-08 13:49:26.017
Application_1892186837,A_Validating,User_119,2016-01-08 13:49:26.824
Application_1892186837,O_Returned,User_119,2016-01-08 13:49:33.142
Application_1892186837,W_Validate application,User_119,2016-01-08 13:52:16.876
Application_1962860870,W_Call after offers,User_119,2016-01-08 13:59:17.646
Application_1962860870,W_Validate application,User_119,2016-01-08 13:59:17.654
Application_1962860870,W_Validate application,User_95,2016-01-08 13:59:17.657
Application_1962860870,A_Validating,User_119,2016-01-08 13:59:18.620
Application_1962860870,O_Returned,User_119,2016-01-08 13:59:28.035
Application_1786874274,W_Validate application,User_68,2016-01-08 14:01:50.102
Application_1786874274,W_Validate application,User_68,2016-01-08 14:03:00.918
Application_1096831814,W_Validate application,User_100,2016-01-08 14:04:50.436
Application_1096831814,W_Call incomplete files,User_100,2016-01-08 14:04:50.445
Application_1096831814,W_Call incomplete files,User_100,2016-01-08 14:04:50.448
Application_1096831814,A_Incomplete,User_100,2016-01-08 14:04:50.450
Application_1096831814,W_Call incomplete files,User_100,2016-01-08 14:07:42.342
Application_1962860870,W_Validate application,User_119,2016-01-08 14:22:27.542
Application_1096831814,W_Call incomplete files,User_27,2016-01-08 14:25:23.002
Application_1096831814,W_Call incomplete files,User_27,2016-01-08 14:28:10.953
Application_1096831814,W_Call incomplete files,User_117,2016-01-08 14:37:29.110
Application_1096831814,W_Validate application,User_117,2016-01-08 14:37:29.122
Application_1096831814,W_Validate application,User_117,2016-01-08 14:37:29.124
Application_1096831814,A_Validating,User_117,2016-01-08 14:37:29.194
Application_1096831814,W_Validate application,User_117,2016-01-08 14:37:59.962
Application_122336824,A_Accepted,User_9,2016-01-08 14:39:49.741
Application_821425679,W_Validate application,User_100,2016-01-08 14:49:38.947
Application_821425679,W_Call incomplete files,User_100,2016-01-08 14:49:38.964
Application_821425679,W_Call incomplete files,User_100,2016-01-08 14:49:38.967
Application_821425679,A_Incomplete,User_100,2016-01-08 14:49:38.969
Application_821425679,W_Call incomplete files,User_100,2016-01-08 14:52:43.287
Application_1059184025,O_Returned,User_119,2016-01-08 14:53:08.962
Application_1059184025,W_Call incomplete files,User_119,2016-01-08 14:57:08.015
Application_1059184025,W_Validate application,User_119,2016-01-08 14:57:08.025
Application_1059184025,W_Validate application,User_119,2016-01-08 14:57:08.026
Application_1059184025,A_Validating,User_119,2016-01-08 14:57:08.087
Application_1059184025,W_Validate application,User_119,2016-01-08 14:57:55.117
Application_1786874274,O_Accepted,User_75,2016-01-08 15:10:15.049
Application_1786874274,A_Pending,User_75,2016-01-08 15:10:15.059
Application_1786874274,W_Validate application,User_75,2016-01-08 15:10:15.080
Application_1786874274,End,End,2016-01-08 15:10:16.080
Application_1812038441,A_Create Application,User_75,2016-01-08 15:21:48.063
Application_1812038441,W_Complete application,User_75,2016-01-08 15:21:48.074
Application_1812038441,W_Complete application,User_75,2016-01-08 15:21:48.077
Application_1812038441,A_Concept,User_75,2016-01-08 15:21:48.083
Application_1812038441,A_Accepted,User_75,2016-01-08 15:31:30.844
Application_1812038441,O_Create Offer,User_75,2016-01-08 15:39:11.169
Application_1812038441,O_Created,User_75,2016-01-08 15:39:12.401
Application_1812038441,O_Sent (mail and online),User_75,2016-01-08 15:39:39.595
Application_1812038441,W_Call after offers,User_75,2016-01-08 15:39:39.627
Application_1812038441,W_Call after offers,User_75,2016-01-08 15:39:39.631
Application_1812038441,A_Complete,User_75,2016-01-08 15:39:39.634
Application_1812038441,W_Validate application,User_75,2016-01-08 15:39:48.616
Application_1812038441,W_Validate application,User_75,2016-01-08 15:39:48.617
Application_1812038441,A_Validating,User_75,2016-01-08 15:39:49.263
Application_1812038441,W_Call incomplete files,User_75,2016-01-08 15:41:23.555
Application_1812038441,W_Call incomplete files,User_75,2016-01-08 15:41:23.557
Application_1812038441,A_Incomplete,User_75,2016-01-08 15:41:23.560
Application_1812038441,W_Call incomplete files,User_75,2016-01-08 15:41:27.237
Application_1892186837,W_Validate application,User_29,2016-01-08 15:51:33.041
Application_1892186837,A_Denied,User_29,2016-01-08 16:10:40.340
Application_1892186837,O_Refused,User_29,2016-01-08 16:10:40.380
Application_1892186837,End,End,2016-01-08 16:10:41.380
Application_1120819670,W_Validate application,User_95,2016-01-08 16:20:19.450
Application_1120819670,W_Call incomplete files,User_95,2016-01-08 16:20:19.456
Application_1120819670,W_Call incomplete files,User_95,2016-01-08 16:20:19.458
Application_1120819670,A_Incomplete,User_95,2016-01-08 16:20:19.460
Application_1120819670,W_Call incomplete files,User_95,2016-01-08 16:20:24.041
Application_1266995739,W_Call incomplete files,User_28,2016-01-08 16:33:24.157
Application_1266995739,W_Call incomplete files,User_28,2016-01-08 16:34:44.044
Application_1210637698,A_Create Application,User_1,2016-01-08 16:38:34.737
Application_1210637698,A_Submitted,User_1,2016-01-08 16:38:34.769
Application_1210637698,W_Handle leads,User_1,2016-01-08 16:38:35.332
Application_1210637698,W_Handle leads,User_1,2016-01-08 16:40:53.441
Application_1210637698,W_Complete application,User_1,2016-01-08 16:40:53.448
Application_1210637698,A_Concept,User_1,2016-01-08 16:40:53.453
Application_1266995739,W_Call incomplete files,User_28,2016-01-08 16:42:59.035
Application_1266995739,W_Call incomplete files,User_28,2016-01-08 16:43:10.589
Application_1096831814,W_Validate application,User_100,2016-01-08 16:48:46.236
Application_1096831814,W_Validate application,User_100,2016-01-08 16:48:57.037
Application_1096831814,O_Accepted,User_114,2016-01-08 16:50:24.793
Application_1096831814,A_Pending,User_114,2016-01-08 16:50:24.813
Application_1096831814,W_Validate application,User_114,2016-01-08 16:50:24.826
Application_1096831814,O_Cancelled,User_114,2016-01-08 16:50:24.842
Application_1096831814,End,End,2016-01-08 16:50:25.842
Application_1059184025,O_Accepted,User_115,2016-01-08 17:05:47.589
Application_1059184025,A_Pending,User_115,2016-01-08 17:05:47.594
Application_1059184025,W_Validate application,User_115,2016-01-08 17:05:47.597
Application_1059184025,End,End,2016-01-08 17:05:48.597
Application_1251541081,A_Cancelled,User_4,2016-01-08 17:53:59.381
Application_1251541081,O_Cancelled,User_4,2016-01-08 17:53:59.407
Application_1251541081,W_Call after offers,User_4,2016-01-08 17:53:59.417
Application_1251541081,End,End,2016-01-08 17:54:00.417
Application_122336824,W_Complete application,User_49,2016-01-08 18:36:54.812
Application_122336824,O_Create Offer,User_49,2016-01-08 18:54:20.463
Application_122336824,O_Created,User_49,2016-01-08 18:54:21.650
Application_122336824,O_Sent (mail and online),User_49,2016-01-08 18:56:06.821
Application_122336824,W_Call after offers,User_49,2016-01-08 18:56:06.845
Application_122336824,W_Call after offers,User_49,2016-01-08 18:56:06.848
Application_122336824,A_Complete,User_49,2016-01-08 18:56:06.850
Application_122336824,W_Call after offers,User_49,2016-01-08 18:58:44.927
Application_1299976284,A_Create Application,User_1,2016-01-09 01:46:06.519
Application_1299976284,A_Submitted,User_1,2016-01-09 01:46:06.554
Application_1299976284,W_Handle leads,User_1,2016-01-09 01:46:06.771
Application_1299976284,W_Handle leads,User_1,2016-01-09 01:46:42.320
Application_1299976284,W_Complete application,User_1,2016-01-09 01:46:42.328
Application_1299976284,A_Concept,User_1,2016-01-09 01:46:42.334
Application_111540759,W_Complete application,User_12,2016-01-09 10:10:58.430
Application_111540759,W_Complete application,User_12,2016-01-09 10:11:12.814
Application_111540759,W_Complete application,User_44,2016-01-09 10:12:35.334
Application_111540759,W_Complete application,User_44,2016-01-09 10:15:11.591
Application_111540759,W_Complete application,User_24,2016-01-09 10:31:33.440
Application_111540759,W_Complete application,User_24,2016-01-09 10:31:39.500
Application_111540759,W_Complete application,User_24,2016-01-09 10:40:47.982
Application_111540759,W_Complete application,User_24,2016-01-09 10:41:00.917
Application_111540759,W_Complete application,User_24,2016-01-09 10:53:44.423
Application_111540759,W_Complete application,User_24,2016-01-09 10:53:47.699
Application_1299976284,A_Accepted,User_52,2016-01-09 10:56:38.941
Application_111540759,W_Complete application,User_17,2016-01-09 10:57:31.287
Application_1299976284,O_Create Offer,User_52,2016-01-09 10:59:58.083
Application_1299976284,O_Created,User_52,2016-01-09 10:59:59.213
Application_111540759,W_Complete application,User_17,2016-01-09 11:02:02.205
Application_1299976284,O_Cancelled,User_52,2016-01-09 11:08:53.297
Application_1299976284,A_Denied,User_52,2016-01-09 11:11:10.547
Application_1299976284,W_Complete application,User_52,2016-01-09 11:11:10.579
Application_1299976284,End,End,2016-01-09 11:11:11.579
Application_1120819670,W_Call incomplete files,User_27,2016-01-09 11:14:21.740
Application_1120819670,W_Call incomplete files,User_27,2016-01-09 11:16:33.388
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 11:18:35.784
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 11:19:37.612
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 11:21:00.627
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 11:21:10.299
Application_1436618564,W_Complete application,User_4,2016-01-09 12:21:36.181
Application_1436618564,W_Complete application,User_4,2016-01-09 12:22:02.266
Application_1386615618,W_Complete application,User_24,2016-01-09 12:24:36.768
Application_1436618564,W_Complete application,User_17,2016-01-09 12:25:19.822
Application_1386615618,W_Complete application,User_24,2016-01-09 12:26:28.589
Application_1436618564,W_Complete application,User_17,2016-01-09 12:28:02.375
Application_1436618564,W_Complete application,User_17,2016-01-09 12:31:01.052
Application_1436618564,W_Complete application,User_17,2016-01-09 12:31:51.096
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 12:35:32.890
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 12:43:42.783
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 12:53:54.578
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 12:54:41.912
Application_821425679,W_Call incomplete files,User_27,2016-01-09 12:54:46.886
Application_821425679,W_Call incomplete files,User_27,2016-01-09 12:58:39.104
Application_1812038441,W_Call incomplete files,User_27,2016-01-09 12:58:48.077
Application_1812038441,W_Call incomplete files,User_27,2016-01-09 13:01:02.390
Application_1812038441,W_Call incomplete files,User_27,2016-01-09 13:03:42.226
Application_1812038441,W_Call incomplete files,User_27,2016-01-09 13:07:56.972
Application_1210637698,W_Complete application,User_12,2016-01-09 14:32:22.315
Application_1210637698,A_Accepted,User_12,2016-01-09 14:40:12.781
Application_1436618564,W_Complete application,User_38,2016-01-09 14:44:56.807
Application_1210637698,O_Create Offer,User_12,2016-01-09 14:45:21.330
Application_1210637698,O_Created,User_12,2016-01-09 14:45:22.838
Application_1210637698,O_Sent (mail and online),User_12,2016-01-09 14:45:38.581
Application_1210637698,W_Call after offers,User_12,2016-01-09 14:45:38.610
Application_1210637698,W_Call after offers,User_12,2016-01-09 14:45:38.613
Application_1210637698,A_Complete,User_12,2016-01-09 14:45:38.616
Application_1210637698,W_Call after offers,User_12,2016-01-09 14:48:05.191
Application_662386389,W_Complete application,User_24,2016-01-09 14:51:49.760
Application_662386389,W_Complete application,User_24,2016-01-09 14:53:06.484
Application_662386389,W_Complete application,User_24,2016-01-09 14:53:14.283
Application_662386389,W_Complete application,User_24,2016-01-09 14:53:25.760
Application_1436618564,A_Accepted,User_38,2016-01-09 15:01:16.449
Application_1436618564,O_Create Offer,User_38,2016-01-09 15:22:43.173
Application_1436618564,O_Created,User_38,2016-01-09 15:22:44.441
Application_1436618564,W_Complete application,User_38,2016-01-09 15:26:00.777
Application_1436618564,O_Sent (mail and online),User_38,2016-01-09 15:29:48.004
Application_1436618564,W_Complete application,User_38,2016-01-09 15:29:48.020
Application_1436618564,W_Call after offers,User_38,2016-01-09 15:29:48.027
Application_1436618564,W_Call after offers,User_38,2016-01-09 15:29:48.030
Application_1436618564,A_Complete,User_38,2016-01-09 15:29:48.032
Application_1436618564,W_Call after offers,User_38,2016-01-09 15:54:35.120
Application_1266995739,A_Cancelled,User_27,2016-01-09 16:48:53.141
Application_1266995739,O_Cancelled,User_27,2016-01-09 16:48:53.168
Application_1266995739,W_Call incomplete files,User_27,2016-01-09 16:48:53.179
Application_1266995739,End,End,2016-01-09 16:48:54.179
Application_923808413,W_Call after offers,User_24,2016-01-09 16:56:08.461
Application_923808413,W_Call after offers,User_24,2016-01-09 16:56:46.836
Application_2118101879,W_Call after offers,User_44,2016-01-09 16:57:21.164
Application_346636726,W_Call after offers,User_24,2016-01-09 16:57:50.518
Application_346636726,W_Call after offers,User_24,2016-01-09 16:58:12.281
Application_2118101879,W_Call after offers,User_44,2016-01-09 16:58:26.700
Application_1471099537,W_Call after offers,User_24,2016-01-09 16:59:04.253
Application_1471099537,W_Call after offers,User_24,2016-01-09 16:59:23.551
Application_395903076,W_Call after offers,User_44,2016-01-09 16:59:50.553
Application_395903076,W_Call after offers,User_44,2016-01-09 17:00:15.366
Application_1806387393,W_Validate application,User_95,2016-01-11 08:47:41.710
Application_1806387393,W_Validate application,User_95,2016-01-11 08:47:47.304
Application_822724921,W_Validate application,User_95,2016-01-11 08:48:26.284
Application_822724921,W_Validate application,User_95,2016-01-11 08:48:32.298
Application_1878239836,W_Validate application,User_95,2016-01-11 08:48:56.099
Application_1878239836,W_Validate application,User_95,2016-01-11 08:48:59.897
Application_1603124379,W_Validate application,User_95,2016-01-11 08:49:17.209
Application_1603124379,W_Validate application,User_95,2016-01-11 08:49:20.383
Application_864903752,W_Call after offers,User_47,2016-01-11 09:02:02.335
Application_864903752,W_Call after offers,User_47,2016-01-11 09:02:49.987
Application_1413308979,W_Call after offers,User_27,2016-01-11 09:06:14.741
Application_1413308979,W_Call after offers,User_27,2016-01-11 09:06:45.803
Application_1277100580,W_Call after offers,User_21,2016-01-11 09:08:36.358
Application_1277100580,W_Call after offers,User_21,2016-01-11 09:08:58.125
Application_2078020265,W_Call after offers,User_2,2016-01-11 09:11:15.811
Application_2078020265,W_Call after offers,User_2,2016-01-11 09:11:38.590
Application_1290239114,W_Call after offers,User_28,2016-01-11 09:14:24.815
Application_1290239114,W_Call after offers,User_28,2016-01-11 09:15:16.715
Application_1462709587,W_Call after offers,User_112,2016-01-11 09:16:36.373
Application_1462709587,W_Validate application,User_112,2016-01-11 09:16:36.379
Application_1462709587,W_Validate application,User_112,2016-01-11 09:16:36.381
Application_1462709587,A_Validating,User_112,2016-01-11 09:16:37.199
Application_1462709587,O_Returned,User_112,2016-01-11 09:17:36.231
Application_525275343,W_Call after offers,User_2,2016-01-11 09:21:13.344
Application_1462709587,W_Validate application,User_112,2016-01-11 09:21:24.698
Application_525275343,W_Call after offers,User_2,2016-01-11 09:21:33.817
Application_1428307326,W_Call after offers,User_2,2016-01-11 09:21:41.087
Application_1428307326,W_Call after offers,User_2,2016-01-11 09:22:19.200
Application_923808413,W_Call after offers,User_112,2016-01-11 09:22:48.886
Application_923808413,W_Validate application,User_112,2016-01-11 09:22:48.894
Application_923808413,W_Validate application,User_112,2016-01-11 09:22:48.897
Application_923808413,A_Validating,User_112,2016-01-11 09:22:49.759
Application_1979284304,W_Call after offers,User_117,2016-01-11 09:23:19.547
Application_1979284304,W_Validate application,User_117,2016-01-11 09:23:19.556
Application_1979284304,W_Validate application,User_87,2016-01-11 09:23:19.559
Application_1979284304,A_Validating,User_117,2016-01-11 09:23:20.529
Application_923808413,O_Returned,User_112,2016-01-11 09:23:23.346
Application_1979284304,O_Returned,User_117,2016-01-11 09:23:31.165
Application_1310063638,W_Call after offers,User_21,2016-01-11 09:25:09.116
Application_1310063638,W_Call after offers,User_21,2016-01-11 09:25:46.788
Application_923808413,W_Validate application,User_112,2016-01-11 09:25:47.753
Application_167944225,W_Call after offers,User_21,2016-01-11 09:25:54.508
Application_167944225,W_Call after offers,User_21,2016-01-11 09:26:22.847
Application_822724921,W_Validate application,User_75,2016-01-11 09:28:23.059
Application_1979284304,W_Validate application,User_117,2016-01-11 09:28:28.344
Application_1471099537,W_Call after offers,User_117,2016-01-11 09:32:02.733
Application_1471099537,W_Validate application,User_117,2016-01-11 09:32:02.745
Application_1471099537,W_Validate application,User_117,2016-01-11 09:32:02.749
Application_1471099537,A_Validating,User_117,2016-01-11 09:32:03.765
Application_1471099537,O_Returned,User_117,2016-01-11 09:32:14.457
Application_1806387393,W_Validate application,User_95,2016-01-11 09:36:09.752
Application_1806387393,W_Validate application,User_95,2016-01-11 09:36:13.641
Application_1603124379,W_Validate application,User_29,2016-01-11 09:39:35.837
Application_493034835,W_Call after offers,User_112,2016-01-11 09:44:06.364
Application_493034835,W_Validate application,User_112,2016-01-11 09:44:06.374
Application_493034835,W_Validate application,User_87,2016-01-11 09:44:06.379
Application_493034835,A_Validating,User_112,2016-01-11 09:44:07.206
Application_493034835,O_Returned,User_112,2016-01-11 09:44:39.240
Application_299986859,W_Call after offers,User_118,2016-01-11 09:45:40.956
Application_299986859,W_Validate application,User_118,2016-01-11 09:45:40.974
Application_299986859,W_Validate application,User_99,2016-01-11 09:45:40.977
Application_299986859,A_Validating,User_118,2016-01-11 09:45:42.027
Application_299986859,O_Returned,User_118,2016-01-11 09:46:52.570
Application_323012882,W_Validate application,User_100,2016-01-11 09:47:07.630
Application_323012882,W_Call incomplete files,User_100,2016-01-11 09:47:07.640
Application_323012882,W_Call incomplete files,User_100,2016-01-11 09:47:07.643
Application_323012882,A_Incomplete,User_100,2016-01-11 09:47:07.646
Application_299986859,W_Validate application,User_118,2016-01-11 09:48:00.054
Application_493034835,W_Validate application,User_112,2016-01-11 09:48:17.482
Application_19324985,W_Call after offers,User_2,2016-01-11 09:48:57.483
Application_323012882,W_Call incomplete files,User_100,2016-01-11 09:49:02.695
Application_1471099537,W_Validate application,User_117,2016-01-11 09:49:05.446
Application_19324985,W_Call after offers,User_2,2016-01-11 09:49:32.212
Application_167944225,W_Call after offers,User_112,2016-01-11 09:51:52.899
Application_167944225,W_Validate application,User_112,2016-01-11 09:51:52.912
Application_167944225,W_Validate application,User_112,2016-01-11 09:51:52.917
Application_167944225,A_Validating,User_112,2016-01-11 09:51:53.848
Application_167944225,O_Returned,User_112,2016-01-11 09:52:19.161
Application_167944225,W_Validate application,User_112,2016-01-11 09:53:34.026
Application_1386615618,A_Accepted,User_47,2016-01-11 09:53:41.064
Application_1120819670,W_Call incomplete files,User_119,2016-01-11 09:54:35.675
Application_1120819670,W_Validate application,User_119,2016-01-11 09:54:35.695
Application_1120819670,W_Validate application,User_119,2016-01-11 09:54:35.699
Application_1120819670,A_Validating,User_119,2016-01-11 09:54:35.790
Application_1120819670,W_Validate application,User_119,2016-01-11 09:54:43.244
Application_948906324,W_Call after offers,User_2,2016-01-11 09:55:37.593
Application_1277100580,W_Call after offers,User_112,2016-01-11 09:55:53.533
Application_1277100580,W_Validate application,User_112,2016-01-11 09:55:53.543
Application_1277100580,W_Validate application,User_99,2016-01-11 09:55:53.581
Application_1277100580,A_Validating,User_112,2016-01-11 09:55:54.443
Application_948906324,W_Call after offers,User_2,2016-01-11 09:56:07.875
Application_562322973,W_Call after offers,User_2,2016-01-11 09:56:11.602
Application_1277100580,O_Returned,User_112,2016-01-11 09:56:15.901
Application_562322973,W_Call after offers,User_2,2016-01-11 09:56:37.580
Application_1386615618,O_Create Offer,User_47,2016-01-11 09:56:42.201
Application_1386615618,O_Created,User_47,2016-01-11 09:56:43.455
Application_1195396325,W_Call after offers,User_2,2016-01-11 09:57:09.245
Application_1195396325,W_Call after offers,User_2,2016-01-11 09:57:31.342
Application_1386615618,O_Sent (mail and online),User_47,2016-01-11 09:57:47.961
Application_1386615618,W_Complete application,User_47,2016-01-11 09:57:47.975
Application_1386615618,W_Call after offers,User_47,2016-01-11 09:57:47.983
Application_1386615618,W_Call after offers,User_47,2016-01-11 09:57:47.985
Application_1386615618,A_Complete,User_47,2016-01-11 09:57:47.987
Application_822724921,W_Call incomplete files,User_75,2016-01-11 09:58:10.994
Application_822724921,W_Call incomplete files,User_75,2016-01-11 09:58:10.995
Application_822724921,A_Incomplete,User_75,2016-01-11 09:58:10.997
Application_822724921,W_Call incomplete files,User_75,2016-01-11 09:58:18.809
Application_1277100580,W_Validate application,User_112,2016-01-11 09:58:21.913
Application_1386615618,W_Call after offers,User_47,2016-01-11 10:01:55.228
Application_1120819670,W_Validate application,User_95,2016-01-11 10:05:04.908
Application_1603124379,W_Call incomplete files,User_29,2016-01-11 10:08:44.064
Application_1603124379,W_Call incomplete files,User_29,2016-01-11 10:08:44.067
Application_1603124379,A_Incomplete,User_29,2016-01-11 10:08:44.069
Application_1603124379,W_Call incomplete files,User_29,2016-01-11 10:08:51.978
Application_2034562541,W_Call after offers,User_2,2016-01-11 10:11:32.274
Application_2034562541,W_Call after offers,User_2,2016-01-11 10:11:52.492
Application_829714042,W_Call after offers,User_2,2016-01-11 10:11:56.238
Application_662386389,A_Accepted,User_27,2016-01-11 10:12:04.749
Application_829714042,W_Call after offers,User_2,2016-01-11 10:12:16.998
Application_662386389,O_Create Offer,User_27,2016-01-11 10:13:12.138
Application_662386389,O_Created,User_27,2016-01-11 10:13:13.371
Application_662386389,O_Sent (mail and online),User_27,2016-01-11 10:13:48.527
Application_662386389,W_Complete application,User_27,2016-01-11 10:13:48.550
Application_662386389,W_Call after offers,User_27,2016-01-11 10:13:48.561
Application_662386389,W_Call after offers,User_27,2016-01-11 10:13:48.564
Application_662386389,A_Complete,User_27,2016-01-11 10:13:48.567
Application_1699757505,W_Validate application,User_100,2016-01-11 10:15:13.240
Application_1699757505,W_Call incomplete files,User_100,2016-01-11 10:15:13.246
Application_1699757505,W_Call incomplete files,User_100,2016-01-11 10:15:13.249
Application_1699757505,A_Incomplete,User_100,2016-01-11 10:15:13.251
Application_662386389,A_Cancelled,User_27,2016-01-11 10:15:34.948
Application_662386389,O_Cancelled,User_27,2016-01-11 10:15:34.990
Application_662386389,End,End,2016-01-11 10:15:35.990
Application_1699757505,W_Call incomplete files,User_100,2016-01-11 10:16:27.450
Application_1878239836,W_Validate application,User_99,2016-01-11 10:22:20.633
Application_1120819670,W_Validate application,User_95,2016-01-11 10:29:53.296
Application_1878239836,A_Denied,User_99,2016-01-11 10:30:52.964
Application_1878239836,O_Refused,User_99,2016-01-11 10:30:52.996
Application_1878239836,End,End,2016-01-11 10:30:53.996
Application_2078253178,W_Call after offers,User_2,2016-01-11 10:39:33.970
Application_546206358,A_Denied,User_90,2016-01-11 10:39:35.053
Application_546206358,O_Refused,User_90,2016-01-11 10:39:35.166
Application_546206358,W_Validate application,User_90,2016-01-11 10:39:35.193
Application_546206358,End,End,2016-01-11 10:39:36.193
Application_1120819670,W_Validate application,User_95,2016-01-11 10:40:41.652
Application_2078253178,W_Call after offers,User_2,2016-01-11 10:41:17.501
Application_1120819670,O_Accepted,User_95,2016-01-11 10:42:07.001
Application_1120819670,A_Pending,User_95,2016-01-11 10:42:07.009
Application_1120819670,End,End,2016-01-11 10:42:08.009
Application_1746133767,W_Call after offers,User_21,2016-01-11 10:42:27.043
Application_1746133767,W_Call after offers,User_21,2016-01-11 10:42:58.383
Application_829714042,W_Call after offers,User_117,2016-01-11 10:43:51.545
Application_829714042,W_Validate application,User_117,2016-01-11 10:43:51.558
Application_829714042,W_Validate application,User_117,2016-01-11 10:43:51.560
Application_829714042,A_Validating,User_117,2016-01-11 10:43:52.822
Application_829714042,O_Returned,User_117,2016-01-11 10:44:18.622
Application_829714042,W_Validate application,User_117,2016-01-11 10:52:51.598
Application_1696031128,W_Call after offers,User_117,2016-01-11 10:54:09.220
Application_1696031128,W_Validate application,User_117,2016-01-11 10:54:09.227
Application_1696031128,W_Validate application,User_117,2016-01-11 10:54:09.229
Application_1696031128,A_Validating,User_117,2016-01-11 10:54:10.001
Application_2012524282,W_Call after offers,User_119,2016-01-11 10:54:11.014
Application_2012524282,W_Validate application,User_119,2016-01-11 10:54:11.021
Application_2012524282,W_Validate application,User_119,2016-01-11 10:54:11.023
Application_2012524282,A_Validating,User_119,2016-01-11 10:54:11.860
Application_2012524282,O_Returned,User_119,2016-01-11 10:54:23.157
Application_1696031128,O_Returned,User_117,2016-01-11 10:54:27.453
Application_111540759,W_Complete application,User_5,2016-01-11 10:55:33.825
Application_2055987002,W_Validate application,User_100,2016-01-11 10:58:19.072
Application_111540759,W_Complete application,User_5,2016-01-11 10:58:29.959
Application_2055987002,W_Validate application,User_100,2016-01-11 10:58:30.506
Application_1696031128,W_Validate application,User_117,2016-01-11 11:00:47.119
Application_2012524282,W_Validate application,User_119,2016-01-11 11:04:28.986
Application_813133375,W_Call after offers,User_112,2016-01-11 11:05:41.928
Application_813133375,W_Validate application,User_112,2016-01-11 11:05:41.945
Application_813133375,W_Validate application,User_99,2016-01-11 11:05:41.952
Application_813133375,A_Validating,User_112,2016-01-11 11:05:42.884
Application_813133375,O_Returned,User_112,2016-01-11 11:06:56.298
Application_813133375,W_Validate application,User_112,2016-01-11 11:10:36.337
Application_111540759,W_Complete application,User_5,2016-01-11 11:12:04.523
Application_111540759,W_Complete application,User_5,2016-01-11 11:12:16.367
Application_1195396325,W_Call after offers,User_117,2016-01-11 11:15:15.155
Application_1195396325,W_Validate application,User_117,2016-01-11 11:15:15.165
Application_1195396325,W_Validate application,User_68,2016-01-11 11:15:15.167
Application_1195396325,A_Validating,User_117,2016-01-11 11:15:16.120
Application_1195396325,O_Returned,User_117,2016-01-11 11:15:31.891
Application_111540759,A_Accepted,User_5,2016-01-11 11:20:59.386
Application_111540759,O_Create Offer,User_5,2016-01-11 11:21:54.093
Application_111540759,O_Created,User_5,2016-01-11 11:21:55.682
Application_111540759,O_Sent (mail and online),User_5,2016-01-11 11:23:05.224
Application_111540759,W_Complete application,User_5,2016-01-11 11:23:05.275
Application_111540759,W_Call after offers,User_5,2016-01-11 11:23:05.318
Application_111540759,W_Call after offers,User_5,2016-01-11 11:23:05.366
Application_111540759,A_Complete,User_5,2016-01-11 11:23:05.383
Application_1195396325,W_Validate application,User_117,2016-01-11 11:24:04.061
Application_111540759,W_Call after offers,User_5,2016-01-11 11:26:14.334
Application_1277100580,W_Validate application,User_95,2016-01-11 11:28:19.149
