caseid,activity,resource,ts
Application_1908739952,O_Sent (mail and online),User_28,2016-04-01 19:40:30.016
Application_1908739952,W_Call after offers,User_28,2016-04-01 19:40:30.042
Application_1908739952,W_Call after offers,User_28,2016-04-01 19:40:30.044
Application_1908739952,A_Complete,User_28,2016-04-01 19:40:30.046
Application_1908739952,W_Call after offers,User_28,2016-04-01 19:41:35.044
Application_556921905,W_Complete application,User_19,2016-04-01 19:46:19.189
Application_556921905,W_Complete application,User_19,2016-04-01 19:48:11.299
Application_1278440150,A_Accepted,User_86,2016-04-02 11:05:57.132
Application_1278440150,O_Create Offer,User_86,2016-04-02 11:08:55.665
Application_1278440150,O_Created,User_86,2016-04-02 11:08:57.166
Application_1278440150,O_Sent (mail and online),User_86,2016-04-02 11:09:46.372
Application_1278440150,W_Complete application,User_86,2016-04-02 11:09:46.390
Application_1278440150,W_Call after offers,User_86,2016-04-02 11:09:46.402
Application_1278440150,W_Call after offers,User_86,2016-04-02 11:09:46.405
Application_1278440150,A_Complete,User_86,2016-04-02 11:09:46.408
Application_1278440150,W_Call after offers,User_86,2016-04-02 11:12:05.791
Application_875737508,W_Call after offers,User_17,2016-04-02 12:21:01.176
Application_875737508,W_Call after offers,User_17,2016-04-02 12:21:26.144
Application_1908872618,A_Create Application,User_13,2016-04-02 12:39:12.779
Application_1908872618,A_Concept,User_13,2016-04-02 12:39:12.782
Application_1908872618,W_Complete application,User_13,2016-04-02 12:39:12.790
Application_1908872618,W_Complete application,User_13,2016-04-02 12:39:12.793
Application_1908872618,A_Accepted,User_13,2016-04-02 12:40:59.716
Application_1908872618,O_Create Offer,User_13,2016-04-02 12:42:18.159
Application_1908872618,O_Created,User_13,2016-04-02 12:42:19.501
Application_1908872618,O_Sent (mail and online),User_13,2016-04-02 12:43:12.702
Application_1908872618,W_Call after offers,User_13,2016-04-02 12:43:12.749
Application_1908872618,W_Call after offers,User_13,2016-04-02 12:43:12.752
Application_1908872618,A_Complete,User_13,2016-04-02 12:43:12.755
Application_165361517,W_Call after offers,User_17,2016-04-02 12:49:08.449
Application_165361517,W_Call after offers,User_17,2016-04-02 12:49:31.026
Application_1908872618,W_Call after offers,User_13,2016-04-02 13:48:45.113
Application_324448966,W_Complete application,User_44,2016-04-02 13:53:09.514
Application_324448966,O_Create Offer,User_44,2016-04-02 14:04:01.693
Application_324448966,O_Created,User_44,2016-04-02 14:04:03.039
Application_324448966,O_Sent (mail and online),User_44,2016-04-02 14:05:37.382
Application_324448966,W_Call after offers,User_44,2016-04-02 14:05:37.407
Application_324448966,W_Call after offers,User_44,2016-04-02 14:05:37.409
Application_324448966,A_Complete,User_44,2016-04-02 14:05:37.411
Application_324448966,W_Call after offers,User_44,2016-04-02 14:05:45.501
Application_876737775,W_Validate application,User_30,2016-04-04 07:52:45.027
Application_876737775,W_Validate application,User_30,2016-04-04 07:52:54.663
Application_978882619,W_Call after offers,User_112,2016-04-04 09:55:59.934
Application_978882619,W_Validate application,User_112,2016-04-04 09:55:59.941
Application_978882619,W_Validate application,User_30,2016-04-04 09:55:59.945
Application_978882619,A_Validating,User_112,2016-04-04 09:56:00.921
Application_978882619,O_Returned,User_112,2016-04-04 09:57:12.928
Application_876737775,W_Validate application,User_29,2016-04-04 09:59:07.792
Application_978882619,W_Validate application,User_112,2016-04-04 10:00:05.297
Application_876737775,W_Validate application,User_29,2016-04-04 10:02:33.155
Application_876737775,O_Accepted,User_29,2016-04-04 10:52:04.302
Application_876737775,A_Pending,User_29,2016-04-04 10:52:04.307
Application_876737775,W_Validate application,User_29,2016-04-04 10:52:04.312
Application_876737775,End,End,2016-04-04 10:52:05.312
Application_1664016200,W_Call after offers,User_32,2016-04-04 11:56:14.600
Application_1664016200,W_Call after offers,User_32,2016-04-04 11:56:53.330
Application_1032645340,W_Call after offers,User_32,2016-04-04 12:31:46.719
Application_1032645340,W_Call after offers,User_32,2016-04-04 12:32:28.866
Application_2001029717,A_Create Application,User_18,2016-04-04 14:15:36.492
Application_2001029717,W_Complete application,User_18,2016-04-04 14:15:36.500
Application_2001029717,W_Complete application,User_18,2016-04-04 14:15:36.504
Application_2001029717,A_Concept,User_18,2016-04-04 14:15:36.506
Application_2001029717,A_Accepted,User_18,2016-04-04 14:17:56.229
Application_2001029717,O_Create Offer,User_18,2016-04-04 14:20:25.608
Application_2001029717,O_Created,User_18,2016-04-04 14:20:27.210
Application_2001029717,O_Sent (mail and online),User_18,2016-04-04 14:20:44.619
Application_2001029717,W_Call after offers,User_18,2016-04-04 14:20:44.662
Application_2001029717,W_Call after offers,User_18,2016-04-04 14:20:44.667
Application_2001029717,A_Complete,User_18,2016-04-04 14:20:44.670
Application_1397344963,W_Call after offers,User_32,2016-04-04 14:22:51.335
Application_2001029717,W_Call after offers,User_18,2016-04-04 14:23:13.043
Application_1397344963,W_Call after offers,User_32,2016-04-04 14:23:29.315
Application_1725970951,O_Accepted,User_102,2016-04-04 16:31:25.946
Application_1725970951,A_Pending,User_102,2016-04-04 16:31:25.950
Application_1725970951,W_Validate application,User_102,2016-04-04 16:31:25.955
Application_1725970951,End,End,2016-04-04 16:31:26.955
Application_417707912,O_Accepted,User_29,2016-04-04 17:23:39.849
Application_417707912,A_Pending,User_29,2016-04-04 17:23:39.853
Application_417707912,W_Validate application,User_29,2016-04-04 17:23:39.856
Application_417707912,End,End,2016-04-04 17:23:40.856
Application_556921905,A_Accepted,User_25,2016-04-04 20:23:28.405
Application_556921905,O_Create Offer,User_25,2016-04-04 20:25:31.498
Application_556921905,O_Created,User_25,2016-04-04 20:25:32.865
Application_556921905,O_Sent (mail and online),User_25,2016-04-04 20:25:51.647
Application_556921905,W_Complete application,User_25,2016-04-04 20:25:51.729
Application_556921905,W_Call after offers,User_25,2016-04-04 20:25:51.779
Application_556921905,W_Call after offers,User_25,2016-04-04 20:25:51.803
Application_556921905,A_Complete,User_25,2016-04-04 20:25:51.813
Application_556921905,W_Call after offers,User_25,2016-04-04 20:27:29.525
Application_666400249,W_Call after offers,User_15,2016-04-05 10:53:17.145
Application_666400249,W_Call after offers,User_15,2016-04-05 10:53:58.944
Application_1694785563,W_Call after offers,User_3,2016-04-05 11:18:16.475
Application_1694785563,W_Call after offers,User_3,2016-04-05 11:18:40.581
Application_1908739952,W_Call after offers,User_3,2016-04-05 11:19:53.434
Application_1908739952,W_Call after offers,User_3,2016-04-05 11:20:16.436
Application_978882619,W_Validate application,User_87,2016-04-05 11:56:22.890
Application_978882619,W_Validate application,User_87,2016-04-05 11:56:28.421
Application_722853922,A_Create Application,User_5,2016-04-05 13:20:00.655
Application_722853922,A_Concept,User_5,2016-04-05 13:20:00.658
Application_722853922,W_Complete application,User_5,2016-04-05 13:20:00.725
Application_722853922,W_Complete application,User_61,2016-04-05 13:20:00.728
Application_722853922,W_Complete application,User_5,2016-04-05 13:20:16.820
Application_978882619,W_Validate application,User_30,2016-04-05 14:48:57.898
Application_978882619,O_Accepted,User_30,2016-04-05 15:05:36.488
Application_978882619,A_Pending,User_30,2016-04-05 15:05:36.492
Application_978882619,End,End,2016-04-05 15:05:37.492
Application_715212713,A_Accepted,User_74,2016-04-05 16:12:58.243
Application_715212713,O_Create Offer,User_74,2016-04-05 16:14:36.477
Application_715212713,O_Created,User_74,2016-04-05 16:14:37.724
Application_715212713,O_Sent (mail and online),User_74,2016-04-05 16:14:54.756
Application_715212713,W_Complete application,User_74,2016-04-05 16:14:54.791
Application_715212713,W_Call after offers,User_74,2016-04-05 16:14:54.858
Application_715212713,W_Call after offers,User_74,2016-04-05 16:14:54.868
Application_715212713,A_Complete,User_74,2016-04-05 16:14:54.873
Application_715212713,W_Call after offers,User_74,2016-04-05 16:16:10.254
Application_165361517,W_Call after offers,User_118,2016-04-06 08:44:01.849
Application_165361517,W_Validate application,User_118,2016-04-06 08:44:01.859
Application_165361517,W_Validate application,User_118,2016-04-06 08:44:01.864
Application_165361517,A_Validating,User_118,2016-04-06 08:44:02.969
Application_165361517,O_Returned,User_118,2016-04-06 08:44:23.678
Application_165361517,W_Validate application,User_118,2016-04-06 08:45:30.103
Application_1278440150,W_Call after offers,User_18,2016-04-06 09:31:37.812
Application_1278440150,W_Call after offers,User_18,2016-04-06 09:32:52.983
Application_1908872618,W_Call after offers,User_18,2016-04-06 09:35:29.337
Application_1908872618,W_Call after offers,User_18,2016-04-06 09:35:55.874
Application_324448966,W_Call after offers,User_18,2016-04-06 09:39:58.661
Application_324448966,W_Call after offers,User_18,2016-04-06 09:40:22.434
Application_722853922,W_Complete application,User_16,2016-04-06 13:03:08.206
Application_722853922,W_Complete application,User_16,2016-04-06 13:07:27.417
Application_1169795193,A_Create Application,User_1,2016-04-06 16:01:42.464
Application_1169795193,A_Submitted,User_1,2016-04-06 16:01:42.556
Application_1169795193,W_Handle leads,User_1,2016-04-06 16:01:42.968
Application_1169795193,W_Handle leads,User_1,2016-04-06 16:03:12.835
Application_1169795193,W_Complete application,User_1,2016-04-06 16:03:12.847
Application_1169795193,A_Concept,User_1,2016-04-06 16:03:12.852
Application_722853922,W_Complete application,User_61,2016-04-06 18:12:47.868
Application_722853922,A_Accepted,User_61,2016-04-06 18:19:08.504
Application_722853922,O_Create Offer,User_61,2016-04-06 18:21:24.881
Application_722853922,O_Created,User_61,2016-04-06 18:21:26.171
Application_722853922,O_Sent (mail and online),User_61,2016-04-06 18:21:38.738
Application_722853922,W_Call after offers,User_61,2016-04-06 18:21:38.763
Application_722853922,W_Call after offers,User_61,2016-04-06 18:21:38.767
Application_722853922,A_Complete,User_61,2016-04-06 18:21:38.769
Application_722853922,W_Call after offers,User_61,2016-04-06 18:23:07.169
Application_2025784058,A_Create Application,User_47,2016-04-06 19:25:43.728
Application_2025784058,W_Complete application,User_47,2016-04-06 19:25:43.737
Application_2025784058,W_Complete application,User_47,2016-04-06 19:25:43.742
Application_2025784058,A_Concept,User_47,2016-04-06 19:25:43.744
Application_2025784058,A_Accepted,User_47,2016-04-06 19:30:57.025
Application_2025784058,O_Create Offer,User_47,2016-04-06 19:36:14.179
Application_2025784058,O_Created,User_47,2016-04-06 19:36:15.678
Application_2025784058,O_Create Offer,User_47,2016-04-06 19:36:32.735
Application_2025784058,O_Created,User_47,2016-04-06 19:36:34.125
Application_2025784058,O_Sent (mail and online),User_47,2016-04-06 19:38:19.855
Application_2025784058,O_Sent (mail and online),User_47,2016-04-06 19:38:19.857
Application_2025784058,W_Call after offers,User_47,2016-04-06 19:38:19.890
Application_2025784058,W_Call after offers,User_47,2016-04-06 19:38:19.892
Application_2025784058,A_Complete,User_47,2016-04-06 19:38:19.895
Application_2025784058,W_Call after offers,User_47,2016-04-06 19:39:37.842
Application_398677658,A_Cancelled,User_1,2016-04-07 08:00:57.271
Application_398677658,O_Cancelled,User_1,2016-04-07 08:00:57.375
Application_398677658,O_Cancelled,User_1,2016-04-07 08:00:57.386
Application_398677658,W_Call after offers,User_1,2016-04-07 08:00:57.426
Application_398677658,End,End,2016-04-07 08:00:58.426
Application_1278440150,W_Call after offers,User_113,2016-04-07 08:43:09.133
Application_1278440150,W_Validate application,User_113,2016-04-07 08:43:09.141
Application_1278440150,W_Validate application,User_113,2016-04-07 08:43:09.144
Application_1278440150,A_Validating,User_113,2016-04-07 08:43:10.160
Application_1278440150,O_Returned,User_113,2016-04-07 08:43:27.471
Application_1278440150,W_Validate application,User_113,2016-04-07 08:46:31.445
Application_1358916253,W_Call after offers,User_113,2016-04-07 09:57:42.429
Application_1358916253,W_Validate application,User_113,2016-04-07 09:57:42.442
Application_1358916253,W_Validate application,User_95,2016-04-07 09:57:42.448
Application_1358916253,A_Validating,User_113,2016-04-07 09:57:43.347
Application_1358916253,O_Returned,User_113,2016-04-07 09:58:10.455
Application_1358916253,W_Validate application,User_113,2016-04-07 10:02:16.738
Application_1614121017,A_Create Application,User_16,2016-04-07 12:59:53.843
Application_1614121017,A_Concept,User_16,2016-04-07 12:59:53.849
Application_1614121017,W_Complete application,User_16,2016-04-07 12:59:53.863
Application_1614121017,W_Complete application,User_16,2016-04-07 12:59:53.868
Application_1614121017,A_Accepted,User_16,2016-04-07 13:00:58.539
Application_1614121017,O_Create Offer,User_16,2016-04-07 13:01:49.951
Application_1614121017,O_Created,User_16,2016-04-07 13:01:51.346
Application_1614121017,O_Sent (mail and online),User_16,2016-04-07 13:02:03.494
Application_1614121017,W_Call after offers,User_16,2016-04-07 13:02:03.686
Application_1614121017,W_Call after offers,User_16,2016-04-07 13:02:03.691
Application_1614121017,A_Complete,User_16,2016-04-07 13:02:03.696
Application_1614121017,W_Call after offers,User_16,2016-04-07 13:02:23.196
Application_165361517,O_Accepted,User_115,2016-04-07 16:16:45.612
Application_165361517,A_Pending,User_115,2016-04-07 16:16:45.616
Application_165361517,W_Validate application,User_115,2016-04-07 16:16:45.619
Application_165361517,End,End,2016-04-07 16:16:46.619
Application_1791786801,A_Create Application,User_16,2016-04-07 16:30:08.184
Application_1791786801,A_Concept,User_16,2016-04-07 16:30:08.188
Application_1791786801,W_Complete application,User_16,2016-04-07 16:30:08.196
Application_1791786801,W_Complete application,User_61,2016-04-07 16:30:08.200
Application_1791786801,W_Complete application,User_16,2016-04-07 16:30:42.580
Application_901011910,A_Create Application,User_1,2016-04-08 01:12:40.535
Application_901011910,A_Submitted,User_1,2016-04-08 01:12:40.596
Application_901011910,W_Handle leads,User_1,2016-04-08 01:12:41.009
Application_1358916253,W_Validate application,User_87,2016-04-08 07:06:28.327
Application_1358916253,W_Validate application,User_87,2016-04-08 07:06:33.233
Application_1060326260,A_Cancelled,User_1,2016-04-08 08:00:17.141
Application_1060326260,O_Cancelled,User_1,2016-04-08 08:00:17.395
Application_1060326260,O_Cancelled,User_1,2016-04-08 08:00:17.434
Application_1060326260,O_Cancelled,User_1,2016-04-08 08:00:17.444
Application_1060326260,W_Call after offers,User_1,2016-04-08 08:00:17.457
Application_1060326260,End,End,2016-04-08 08:00:18.457
Application_1837402244,A_Cancelled,User_1,2016-04-08 08:00:39.894
Application_1837402244,O_Cancelled,User_1,2016-04-08 08:00:39.926
Application_1837402244,W_Call after offers,User_1,2016-04-08 08:00:39.940
Application_1837402244,End,End,2016-04-08 08:00:40.940
Application_1908872618,W_Call after offers,User_113,2016-04-08 08:54:20.783
Application_1908872618,W_Validate application,User_113,2016-04-08 08:54:20.811
Application_1908872618,W_Validate application,User_30,2016-04-08 08:54:20.814
Application_1908872618,A_Validating,User_113,2016-04-08 08:54:21.773
Application_1908872618,O_Returned,User_113,2016-04-08 08:54:32.631
Application_1908872618,W_Validate application,User_113,2016-04-08 08:56:30.897
Application_1169795193,W_Complete application,User_61,2016-04-08 09:07:23.228
Application_787224214,A_Create Application,User_49,2016-04-08 09:11:21.551
Application_787224214,W_Complete application,User_49,2016-04-08 09:11:21.562
Application_787224214,W_Complete application,User_49,2016-04-08 09:11:21.566
Application_787224214,A_Concept,User_49,2016-04-08 09:11:21.720
Application_787224214,A_Accepted,User_49,2016-04-08 09:14:00.119
Application_787224214,O_Create Offer,User_49,2016-04-08 09:15:12.972
Application_787224214,O_Created,User_49,2016-04-08 09:15:15.582
Application_787224214,O_Sent (mail and online),User_49,2016-04-08 09:15:30.522
Application_787224214,W_Call after offers,User_49,2016-04-08 09:15:30.637
Application_787224214,W_Call after offers,User_49,2016-04-08 09:15:30.677
Application_787224214,A_Complete,User_49,2016-04-08 09:15:30.709
Application_1169795193,W_Complete application,User_61,2016-04-08 09:16:14.641
Application_787224214,W_Call after offers,User_49,2016-04-08 09:17:07.035
Application_1169795193,A_Accepted,User_61,2016-04-08 09:21:23.327
Application_638888138,A_Create Application,User_16,2016-04-08 09:22:08.838
Application_638888138,A_Concept,User_16,2016-04-08 09:22:08.842
Application_638888138,W_Complete application,User_16,2016-04-08 09:22:08.851
Application_638888138,W_Complete application,User_16,2016-04-08 09:22:08.854
Application_638888138,W_Complete application,User_16,2016-04-08 09:22:32.558
Application_1169795193,O_Create Offer,User_61,2016-04-08 09:25:22.669
Application_1169795193,O_Created,User_61,2016-04-08 09:25:24.073
Application_1169795193,O_Sent (mail and online),User_61,2016-04-08 09:26:28.948
Application_1169795193,W_Call after offers,User_61,2016-04-08 09:26:28.994
Application_1169795193,W_Call after offers,User_61,2016-04-08 09:26:28.998
Application_1169795193,A_Complete,User_61,2016-04-08 09:26:29.002
Application_1169795193,W_Call after offers,User_61,2016-04-08 09:27:59.146
Application_901011910,W_Handle leads,User_49,2016-04-08 09:36:23.439
Application_901011910,W_Complete application,User_49,2016-04-08 09:38:06.743
Application_901011910,W_Complete application,User_42,2016-04-08 09:38:06.747
Application_901011910,A_Concept,User_49,2016-04-08 09:38:06.752
Application_901011910,W_Complete application,User_49,2016-04-08 09:38:12.260
Application_324448966,W_Call after offers,User_119,2016-04-08 12:01:50.018
Application_324448966,W_Validate application,User_119,2016-04-08 12:01:50.048
Application_324448966,W_Validate application,User_30,2016-04-08 12:01:50.054
Application_324448966,A_Validating,User_119,2016-04-08 12:01:51.331
Application_324448966,W_Validate application,User_119,2016-04-08 12:06:16.137
Application_1358916253,W_Validate application,User_95,2016-04-08 14:01:06.000
Application_1358916253,A_Denied,User_95,2016-04-08 14:39:33.224
Application_1358916253,O_Refused,User_95,2016-04-08 14:39:33.257
Application_1358916253,End,End,2016-04-08 14:39:34.257
Application_1278440150,O_Accepted,User_90,2016-04-08 14:41:01.967
Application_1278440150,A_Pending,User_90,2016-04-08 14:41:01.973
Application_1278440150,W_Validate application,User_90,2016-04-08 14:41:01.989
Application_1278440150,End,End,2016-04-08 14:41:02.989
Application_2001029717,W_Call after offers,User_16,2016-04-08 14:41:04.858
Application_2001029717,W_Call after offers,User_16,2016-04-08 14:41:26.977
Application_638888138,W_Complete application,User_27,2016-04-08 15:58:49.068
Application_638888138,W_Complete application,User_27,2016-04-08 16:01:07.253
Application_556921905,W_Call after offers,User_16,2016-04-08 16:38:22.737
Application_556921905,W_Call after offers,User_16,2016-04-08 16:38:43.966
Application_1791786801,W_Complete application,User_61,2016-04-08 16:52:35.719
Application_1791786801,A_Accepted,User_61,2016-04-08 16:55:58.557
Application_1791786801,O_Create Offer,User_61,2016-04-08 16:57:00.246
Application_1791786801,O_Created,User_61,2016-04-08 16:57:01.726
Application_1791786801,O_Sent (mail and online),User_61,2016-04-08 16:57:25.509
Application_1791786801,W_Call after offers,User_61,2016-04-08 16:57:25.591
Application_1791786801,W_Call after offers,User_61,2016-04-08 16:57:25.601
Application_1791786801,A_Complete,User_61,2016-04-08 16:57:25.605
Application_1791786801,W_Call after offers,User_61,2016-04-08 16:58:19.216
Application_715212713,W_Call after offers,User_85,2016-04-09 11:26:40.982
Application_715212713,W_Call after offers,User_85,2016-04-09 11:27:00.921
Application_901011910,W_Complete application,User_35,2016-04-09 11:56:29.622
Application_901011910,W_Complete application,User_35,2016-04-09 11:56:54.469
Application_901011910,W_Complete application,User_42,2016-04-09 12:13:26.211
Application_901011910,A_Accepted,User_42,2016-04-09 12:20:05.640
Application_901011910,O_Create Offer,User_42,2016-04-09 12:21:53.019
Application_901011910,O_Created,User_42,2016-04-09 12:21:54.521
Application_901011910,O_Create Offer,User_42,2016-04-09 12:22:16.747
Application_901011910,O_Created,User_42,2016-04-09 12:22:18.307
Application_901011910,O_Sent (mail and online),User_42,2016-04-09 12:22:35.845
Application_901011910,W_Call after offers,User_42,2016-04-09 12:22:35.882
Application_901011910,W_Call after offers,User_42,2016-04-09 12:22:35.885
Application_901011910,A_Complete,User_42,2016-04-09 12:22:35.889
Application_901011910,W_Call after offers,User_42,2016-04-09 12:25:06.757
Application_638888138,W_Complete application,User_19,2016-04-09 12:43:16.539
Application_638888138,W_Complete application,User_19,2016-04-09 12:43:50.264
Application_258320562,A_Create Application,User_7,2016-04-09 13:51:52.907
Application_258320562,W_Complete application,User_7,2016-04-09 13:51:52.917
Application_258320562,W_Complete application,User_7,2016-04-09 13:51:52.920
Application_258320562,A_Concept,User_7,2016-04-09 13:51:52.923
Application_258320562,A_Accepted,User_7,2016-04-09 13:58:37.932
Application_258320562,O_Create Offer,User_7,2016-04-09 14:00:23.726
Application_258320562,O_Created,User_7,2016-04-09 14:00:25.434
Application_258320562,O_Sent (mail and online),User_7,2016-04-09 14:04:11.699
Application_258320562,W_Call after offers,User_7,2016-04-09 14:04:11.747
Application_258320562,W_Call after offers,User_7,2016-04-09 14:04:11.749
Application_258320562,A_Complete,User_7,2016-04-09 14:04:11.751
Application_258320562,W_Call after offers,User_7,2016-04-09 14:09:55.725
Application_638888138,W_Complete application,User_11,2016-04-09 14:37:48.007
Application_638888138,W_Complete application,User_11,2016-04-09 14:41:56.220
Application_638888138,W_Complete application,User_11,2016-04-09 14:44:13.265
Application_638888138,W_Complete application,User_11,2016-04-09 14:47:36.524
Application_638888138,A_Accepted,User_13,2016-04-09 16:13:50.856
Application_638888138,O_Create Offer,User_13,2016-04-09 16:15:03.531
Application_638888138,O_Created,User_13,2016-04-09 16:15:05.007
Application_638888138,O_Sent (mail and online),User_13,2016-04-09 16:15:18.741
Application_638888138,W_Complete application,User_13,2016-04-09 16:15:18.768
Application_638888138,W_Call after offers,User_13,2016-04-09 16:15:18.788
Application_638888138,W_Call after offers,User_13,2016-04-09 16:15:18.791
Application_638888138,A_Complete,User_13,2016-04-09 16:15:18.795
Application_638888138,W_Call after offers,User_13,2016-04-09 16:19:17.690
Application_1908872618,W_Validate application,User_30,2016-04-11 07:59:48.528
Application_1908872618,W_Validate application,User_30,2016-04-11 08:00:02.057
Application_1694785563,W_Call after offers,User_118,2016-04-11 09:46:15.539
Application_1694785563,W_Validate application,User_118,2016-04-11 09:46:15.565
Application_1694785563,W_Validate application,User_118,2016-04-11 09:46:15.568
Application_1694785563,A_Validating,User_118,2016-04-11 09:46:16.409
Application_1694785563,O_Returned,User_118,2016-04-11 09:46:38.442
Application_1694785563,W_Validate application,User_118,2016-04-11 09:48:16.188
Application_1908872618,W_Validate application,User_99,2016-04-11 09:57:55.244
Application_1908872618,W_Validate application,User_99,2016-04-11 09:58:00.846
Application_1174868639,A_Create Application,User_14,2016-04-11 10:46:17.864
Application_1174868639,A_Concept,User_14,2016-04-11 10:46:17.867
Application_1174868639,W_Complete application,User_14,2016-04-11 10:46:17.874
Application_1174868639,W_Complete application,User_14,2016-04-11 10:46:17.877
Application_1174868639,W_Complete application,User_14,2016-04-11 10:46:34.256
Application_722853922,W_Call after offers,User_15,2016-04-11 11:00:17.791
Application_722853922,W_Call after offers,User_15,2016-04-11 11:00:45.893
Application_2025784058,W_Call after offers,User_31,2016-04-11 11:04:55.409
Application_2025784058,W_Call after offers,User_31,2016-04-11 11:05:14.863
Application_1908872618,W_Validate application,User_30,2016-04-11 11:45:13.057
Application_1908872618,O_Accepted,User_30,2016-04-11 11:59:55.043
Application_1908872618,A_Pending,User_30,2016-04-11 11:59:55.047
Application_1908872618,End,End,2016-04-11 11:59:56.047
Application_1614121017,W_Call after offers,User_31,2016-04-11 12:10:40.676
Application_1614121017,W_Call after offers,User_31,2016-04-11 12:11:01.211
Application_447298765,A_Create Application,User_46,2016-04-11 15:38:22.259
Application_447298765,W_Complete application,User_46,2016-04-11 15:38:22.271
Application_447298765,W_Complete application,User_46,2016-04-11 15:38:22.274
Application_447298765,A_Concept,User_46,2016-04-11 15:38:22.277
Application_447298765,A_Accepted,User_46,2016-04-11 15:41:58.494
Application_447298765,W_Complete application,User_46,2016-04-11 15:45:45.383
Application_447298765,O_Create Offer,User_46,2016-04-11 16:02:54.072
Application_447298765,O_Created,User_46,2016-04-11 16:02:55.420
Application_447298765,O_Sent (mail and online),User_46,2016-04-11 16:08:52.846
Application_447298765,W_Complete application,User_46,2016-04-11 16:08:52.877
Application_447298765,W_Call after offers,User_46,2016-04-11 16:08:52.890
Application_447298765,W_Call after offers,User_46,2016-04-11 16:08:52.893
Application_447298765,A_Complete,User_46,2016-04-11 16:08:52.896
Application_447298765,W_Call after offers,User_46,2016-04-11 16:10:34.941
Application_1138798640,A_Create Application,User_17,2016-04-11 18:21:13.389
Application_1138798640,A_Concept,User_17,2016-04-11 18:21:13.392
Application_1138798640,W_Complete application,User_17,2016-04-11 18:21:13.404
Application_1138798640,W_Complete application,User_17,2016-04-11 18:21:13.410
Application_1138798640,W_Complete application,User_17,2016-04-11 18:21:50.975
Application_1971112661,A_Create Application,User_36,2016-04-11 19:36:12.967
Application_1971112661,A_Concept,User_36,2016-04-11 19:36:12.972
Application_1971112661,W_Complete application,User_36,2016-04-11 19:36:12.986
Application_1971112661,W_Complete application,User_36,2016-04-11 19:36:12.993
Application_1971112661,W_Complete application,User_36,2016-04-11 19:38:09.178
Application_1971112661,A_Accepted,User_33,2016-04-11 19:46:32.920
Application_1971112661,O_Create Offer,User_33,2016-04-11 19:52:57.577
Application_1971112661,O_Created,User_33,2016-04-11 19:52:58.980
Application_1971112661,O_Sent (mail and online),User_33,2016-04-11 19:55:49.575
Application_1971112661,W_Complete application,User_33,2016-04-11 19:55:49.594
Application_1971112661,W_Call after offers,User_33,2016-04-11 19:55:49.602
Application_1971112661,W_Call after offers,User_33,2016-04-11 19:55:49.604
Application_1971112661,A_Complete,User_33,2016-04-11 19:55:49.607
Application_1238006466,A_Create Application,User_42,2016-04-11 20:03:32.104
Application_1238006466,W_Complete application,User_42,2016-04-11 20:03:32.115
Application_1238006466,W_Complete application,User_42,2016-04-11 20:03:32.118
Application_1238006466,A_Concept,User_42,2016-04-11 20:03:32.121
Application_1238006466,A_Accepted,User_42,2016-04-11 20:06:26.714
Application_1238006466,O_Create Offer,User_42,2016-04-11 20:08:16.835
Application_1238006466,O_Created,User_42,2016-04-11 20:08:18.159
Application_1238006466,O_Sent (mail and online),User_42,2016-04-11 20:08:30.540
Application_1238006466,W_Call after offers,User_42,2016-04-11 20:08:30.566
Application_1238006466,W_Call after offers,User_42,2016-04-11 20:08:30.569
Application_1238006466,A_Complete,User_42,2016-04-11 20:08:30.571
Application_1971112661,W_Call after offers,User_33,2016-04-11 20:10:35.052
Application_1238006466,W_Call after offers,User_42,2016-04-11 20:10:50.298
Application_324448966,W_Validate application,User_87,2016-04-12 07:11:54.905
Application_324448966,W_Validate application,User_87,2016-04-12 07:12:00.852
Application_787224214,W_Call after offers,User_32,2016-04-12 09:01:05.270
Application_787224214,W_Call after offers,User_32,2016-04-12 09:01:49.986
Application_787224214,W_Call after offers,User_32,2016-04-12 09:09:26.002
Application_787224214,W_Call after offers,User_32,2016-04-12 09:10:36.260
Application_1169795193,W_Call after offers,User_32,2016-04-12 09:13:35.537
Application_1169795193,W_Call after offers,User_32,2016-04-12 09:14:34.580
Application_1791786801,W_Call after offers,User_32,2016-04-12 10:17:54.399
Application_1791786801,W_Call after offers,User_32,2016-04-12 10:18:26.710
Application_1791786801,W_Call after offers,User_32,2016-04-12 10:18:32.451
Application_1791786801,W_Call after offers,User_32,2016-04-12 10:18:47.494
Application_1174868639,W_Complete application,User_71,2016-04-12 11:26:07.623
Application_1174868639,W_Complete application,User_71,2016-04-12 11:28:27.513
Application_1174868639,A_Accepted,User_32,2016-04-12 11:35:17.609
Application_1174868639,O_Create Offer,User_32,2016-04-12 11:38:46.588
Application_1174868639,O_Created,User_32,2016-04-12 11:38:48.048
Application_1174868639,O_Sent (mail and online),User_32,2016-04-12 11:41:13.642
Application_1174868639,W_Complete application,User_32,2016-04-12 11:41:13.666
Application_1174868639,W_Call after offers,User_32,2016-04-12 11:41:13.677
Application_1174868639,W_Call after offers,User_32,2016-04-12 11:41:13.680
Application_1174868639,A_Complete,User_32,2016-04-12 11:41:13.683
Application_1174868639,W_Call after offers,User_32,2016-04-12 11:53:57.502
Application_556921905,W_Call after offers,User_112,2016-04-12 12:07:06.831
Application_556921905,W_Validate application,User_112,2016-04-12 12:07:06.839
