Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition
270,Assess eligibility,2018-06-05 06:53:15.725,Variant 12,12,complete
270,Check if home insurance quote is requested,2018-06-05 06:54:27.620,Variant 12,12,complete
270,Send home insurance quote,2018-06-05 07:32:06.041,Variant 12,12,complete
270,Verify repayment agreement,2018-06-05 08:00:58.060,Variant 12,12,complete
270,Cancel application,2018-06-05 10:11:43.026,Variant 12,12,complete
270,End,2018-06-05 11:14:04.591,Variant 12,12,End
270,end_event_Loan  application canceled,2018-06-05 11:14:04.591,Variant 12,12,complete
271,Start,2018-06-06 10:14:54.574,Variant 12,12,Start
271,Start,2018-06-06 10:14:54.574,Variant 12,12,Start
271,start_event_Loan  application received,2018-06-06 10:14:54.574,Variant 12,12,complete
271,Check  application  form completeness,2018-06-06 11:57:03.461,Variant 12,12,complete
271,Check credit history,2018-06-06 12:47:12.410,Variant 12,12,complete
271,Assess loan risk,2018-06-06 14:57:41.480,Variant 12,12,complete
271,Appraise property,2018-06-06 16:22:04.608,Variant 12,12,complete
271,Assess eligibility,2018-06-06 16:42:05.994,Variant 12,12,complete
271,Check if home insurance quote is requested,2018-06-06 17:24:01.092,Variant 12,12,complete
271,Send home insurance quote,2018-06-06 17:27:01.380,Variant 12,12,complete
271,Verify repayment agreement,2018-06-06 20:16:36.903,Variant 12,12,complete
271,Cancel application,2018-06-06 20:46:48.213,Variant 12,12,complete
271,end_event_Loan  application canceled,2018-06-06 21:55:34.366,Variant 12,12,complete
271,End,2018-06-06 21:55:34.366,Variant 12,12,End
272,Start,2018-06-06 22:39:35.064,Variant 5,5,Start
272,start_event_Loan  application received,2018-06-06 22:39:35.064,Variant 5,5,complete
272,Start,2018-06-06 22:39:35.064,Variant 5,5,Start
272,Check  application  form completeness,2018-06-07 01:17:36.353,Variant 5,5,complete
272,Return application back to applicant,2018-06-07 05:03:19.927,Variant 5,5,complete
272,Receive updated application,2018-06-07 05:17:18.684,Variant 5,5,complete
272,Check  application  form completeness,2018-06-07 05:17:53.337,Variant 5,5,complete
272,Check credit history,2018-06-07 09:17:42.129,Variant 5,5,complete
272,Appraise property,2018-06-07 09:43:47.670,Variant 5,5,complete
272,Assess loan risk,2018-06-07 11:31:23.241,Variant 5,5,complete
272,Assess eligibility,2018-06-07 13:43:50.807,Variant 5,5,complete
272,Reject application,2018-06-07 14:24:39.152,Variant 5,5,complete
272,end_event_Loan application rejected,2018-06-07 15:14:35.008,Variant 5,5,complete
272,End,2018-06-07 15:14:35.008,Variant 5,5,End
273,Start,2018-06-08 13:20:04.180,Variant 1,1,Start
273,start_event_Loan  application received,2018-06-08 13:20:04.180,Variant 1,1,complete
273,Start,2018-06-08 13:20:04.180,Variant 1,1,Start
273,Check  application  form completeness,2018-06-08 13:41:12.892,Variant 1,1,complete
273,Appraise property,2018-06-08 13:43:26.060,Variant 1,1,complete
273,Check credit history,2018-06-08 14:21:54.628,Variant 1,1,complete
273,Assess loan risk,2018-06-08 15:46:00.693,Variant 1,1,complete
273,Assess eligibility,2018-06-08 16:17:35.965,Variant 1,1,complete
273,Reject application,2018-06-08 18:14:21.806,Variant 1,1,complete
274,Start,2018-06-08 19:48:47.349,Variant 5,5,Start
274,Start,2018-06-08 19:48:47.349,Variant 5,5,Start
274,start_event_Loan  application received,2018-06-08 19:48:47.349,Variant 5,5,complete
273,end_event_Loan application rejected,2018-06-08 20:11:51.348,Variant 1,1,complete
273,End,2018-06-08 20:11:51.348,Variant 1,1,End
274,Check  application  form completeness,2018-06-08 21:40:05.089,Variant 5,5,complete
274,Return application back to applicant,2018-06-09 00:08:03.030,Variant 5,5,complete
274,Receive updated application,2018-06-09 00:36:47.401,Variant 5,5,complete
274,Check  application  form completeness,2018-06-09 01:06:01.493,Variant 5,5,complete
274,Check credit history,2018-06-09 01:59:46.820,Variant 5,5,complete
274,Appraise property,2018-06-09 02:13:03.528,Variant 5,5,complete
274,Assess loan risk,2018-06-09 03:28:01.985,Variant 5,5,complete
274,Assess eligibility,2018-06-09 04:55:47.175,Variant 5,5,complete
274,Reject application,2018-06-09 05:33:29.082,Variant 5,5,complete
274,end_event_Loan application rejected,2018-06-09 07:01:05.522,Variant 5,5,complete
274,End,2018-06-09 07:01:05.522,Variant 5,5,End
275,Start,2018-06-09 23:36:18.155,Variant 2,2,Start
275,Start,2018-06-09 23:36:18.155,Variant 2,2,Start
275,start_event_Loan  application received,2018-06-09 23:36:18.155,Variant 2,2,complete
275,Check  application  form completeness,2018-06-10 00:13:15.149,Variant 2,2,complete
275,Check credit history,2018-06-10 03:17:36.503,Variant 2,2,complete
275,Assess loan risk,2018-06-10 03:34:45.406,Variant 2,2,complete
275,Appraise property,2018-06-10 04:27:04.086,Variant 2,2,complete
275,Assess eligibility,2018-06-10 06:24:33.735,Variant 2,2,complete
275,Reject application,2018-06-10 06:43:08.617,Variant 2,2,complete
275,End,2018-06-10 06:52:34.752,Variant 2,2,End
275,end_event_Loan application rejected,2018-06-10 06:52:34.752,Variant 2,2,complete
276,Start,2018-06-11 01:29:32.868,Variant 13,13,Start
276,start_event_Loan  application received,2018-06-11 01:29:32.868,Variant 13,13,complete
276,Start,2018-06-11 01:29:32.868,Variant 13,13,Start
276,Check  application  form completeness,2018-06-11 02:28:35.292,Variant 13,13,complete
276,Return application back to applicant,2018-06-11 02:32:42.454,Variant 13,13,complete
276,Receive updated application,2018-06-11 03:12:40.715,Variant 13,13,complete
276,Check  application  form completeness,2018-06-11 04:18:23.411,Variant 13,13,complete
276,Return application back to applicant,2018-06-11 04:25:11.538,Variant 13,13,complete
276,Receive updated application,2018-06-11 05:18:11.842,Variant 13,13,complete
276,Check  application  form completeness,2018-06-11 08:46:41.006,Variant 13,13,complete
276,Appraise property,2018-06-11 09:00:18.260,Variant 13,13,complete
276,Check credit history,2018-06-11 09:28:51.547,Variant 13,13,complete
276,Assess loan risk,2018-06-11 11:59:16.288,Variant 13,13,complete
276,Assess eligibility,2018-06-11 12:48:28.093,Variant 13,13,complete
276,Check if home insurance quote is requested,2018-06-11 13:19:19.573,Variant 13,13,complete
276,Send home insurance quote,2018-06-11 13:21:25.796,Variant 13,13,complete
276,Verify repayment agreement,2018-06-11 13:50:12.806,Variant 13,13,complete
276,Approve application,2018-06-11 14:04:07.336,Variant 13,13,complete
276,end_event_Loan  application approved,2018-06-11 17:29:00.274,Variant 13,13,complete
276,End,2018-06-11 17:29:00.274,Variant 13,13,End
277,Start,2018-06-14 07:15:23.527,Variant 9,9,Start
277,Start,2018-06-14 07:15:23.527,Variant 9,9,Start
277,start_event_Loan  application received,2018-06-14 07:15:23.527,Variant 9,9,complete
277,Check  application  form completeness,2018-06-14 07:18:12.535,Variant 9,9,complete
277,Return application back to applicant,2018-06-14 07:47:21.305,Variant 9,9,complete
277,Receive updated application,2018-06-14 07:58:57.339,Variant 9,9,complete
277,Check  application  form completeness,2018-06-14 08:29:32.463,Variant 9,9,complete
277,Return application back to applicant,2018-06-14 08:34:14.441,Variant 9,9,complete
277,Receive updated application,2018-06-14 09:16:00.609,Variant 9,9,complete
278,Start,2018-06-14 09:24:53.943,Variant 2,2,Start
278,start_event_Loan  application received,2018-06-14 09:24:53.943,Variant 2,2,complete
278,Start,2018-06-14 09:24:53.943,Variant 2,2,Start
277,Check  application  form completeness,2018-06-14 10:10:09.831,Variant 9,9,complete
277,Appraise property,2018-06-14 10:27:04.263,Variant 9,9,complete
277,Check credit history,2018-06-14 10:27:21.874,Variant 9,9,complete
277,Assess loan risk,2018-06-14 10:59:01.663,Variant 9,9,complete
277,Assess eligibility,2018-06-14 11:07:16.171,Variant 9,9,complete
277,Reject application,2018-06-14 11:29:35.914,Variant 9,9,complete
278,Check  application  form completeness,2018-06-14 12:43:00.995,Variant 2,2,complete
278,Check credit history,2018-06-14 13:57:15.049,Variant 2,2,complete
278,Assess loan risk,2018-06-14 14:09:28.212,Variant 2,2,complete
277,end_event_Loan application rejected,2018-06-14 14:37:46.217,Variant 9,9,complete
277,End,2018-06-14 14:37:46.217,Variant 9,9,End
278,Appraise property,2018-06-14 15:44:27.016,Variant 2,2,complete
278,Assess eligibility,2018-06-14 16:56:43.405,Variant 2,2,complete
278,Reject application,2018-06-14 17:08:24.090,Variant 2,2,complete
278,End,2018-06-14 17:51:53.732,Variant 2,2,End
278,end_event_Loan application rejected,2018-06-14 17:51:53.732,Variant 2,2,complete
279,Start,2018-06-14 23:06:42.871,Variant 1,1,Start
279,Start,2018-06-14 23:06:42.871,Variant 1,1,Start
279,start_event_Loan  application received,2018-06-14 23:06:42.871,Variant 1,1,complete
279,Check  application  form completeness,2018-06-15 00:42:04.574,Variant 1,1,complete
279,Appraise property,2018-06-15 01:24:04.085,Variant 1,1,complete
280,start_event_Loan  application received,2018-06-15 03:16:08.526,Variant 1,1,complete
280,Start,2018-06-15 03:16:08.526,Variant 1,1,Start
280,Start,2018-06-15 03:16:08.526,Variant 1,1,Start
280,Check  application  form completeness,2018-06-15 03:28:14.204,Variant 1,1,complete
280,Appraise property,2018-06-15 04:35:00.759,Variant 1,1,complete
279,Check credit history,2018-06-15 04:51:42.868,Variant 1,1,complete
280,Check credit history,2018-06-15 06:07:12.982,Variant 1,1,complete
280,Assess loan risk,2018-06-15 06:55:16.721,Variant 1,1,complete
279,Assess loan risk,2018-06-15 07:36:13.204,Variant 1,1,complete
279,Assess eligibility,2018-06-15 08:21:32.222,Variant 1,1,complete
279,Reject application,2018-06-15 08:34:31.714,Variant 1,1,complete
279,end_event_Loan application rejected,2018-06-15 09:02:45.872,Variant 1,1,complete
279,End,2018-06-15 09:02:45.872,Variant 1,1,End
280,Assess eligibility,2018-06-15 09:14:43.951,Variant 1,1,complete
280,Reject application,2018-06-15 10:11:33.033,Variant 1,1,complete
280,end_event_Loan application rejected,2018-06-15 11:42:44.600,Variant 1,1,complete
280,End,2018-06-15 11:42:44.600,Variant 1,1,End
281,Start,2018-06-16 11:14:31.837,Variant 16,16,Start
281,Start,2018-06-16 11:14:31.837,Variant 16,16,Start
281,start_event_Loan  application received,2018-06-16 11:14:31.837,Variant 16,16,complete
281,Check  application  form completeness,2018-06-16 11:30:48.037,Variant 16,16,complete
281,Check credit history,2018-06-16 13:02:39.729,Variant 16,16,complete
281,Appraise property,2018-06-16 13:49:08.412,Variant 16,16,complete
281,Assess loan risk,2018-06-16 15:49:42.652,Variant 16,16,complete
281,Assess eligibility,2018-06-16 17:23:41.660,Variant 16,16,complete
281,Check if home insurance quote is requested,2018-06-16 17:52:28.682,Variant 16,16,complete
281,Send acceptance pack,2018-06-16 18:09:07.843,Variant 16,16,complete
281,Verify repayment agreement,2018-06-16 19:47:47.610,Variant 16,16,complete
281,Approve application,2018-06-16 19:57:34.852,Variant 16,16,complete
281,end_event_Loan  application approved,2018-06-16 20:23:35.471,Variant 16,16,complete
281,End,2018-06-16 20:23:35.471,Variant 16,16,End
282,start_event_Loan  application received,2018-06-17 07:09:17.173,Variant 8,8,complete
282,Start,2018-06-17 07:09:17.173,Variant 8,8,Start
282,Start,2018-06-17 07:09:17.173,Variant 8,8,Start
282,Check  application  form completeness,2018-06-17 10:17:04.034,Variant 8,8,complete
282,Appraise property,2018-06-17 10:49:41.550,Variant 8,8,complete
282,Check credit history,2018-06-17 11:51:25.129,Variant 8,8,complete
282,Assess loan risk,2018-06-17 12:16:54.217,Variant 8,8,complete
282,Assess eligibility,2018-06-17 13:16:25.026,Variant 8,8,complete
282,Check if home insurance quote is requested,2018-06-17 14:21:17.030,Variant 8,8,complete
282,Send home insurance quote,2018-06-17 16:06:03.016,Variant 8,8,complete
282,Verify repayment agreement,2018-06-17 17:36:19.839,Variant 8,8,complete
282,Cancel application,2018-06-17 18:13:19.100,Variant 8,8,complete
282,End,2018-06-17 18:13:31.617,Variant 8,8,End
282,end_event_Loan  application canceled,2018-06-17 18:13:31.617,Variant 8,8,complete
283,start_event_Loan  application received,2018-06-18 01:56:47.174,Variant 11,11,complete
283,Start,2018-06-18 01:56:47.174,Variant 11,11,Start
283,Start,2018-06-18 01:56:47.174,Variant 11,11,Start
283,Check  application  form completeness,2018-06-18 05:14:45.937,Variant 11,11,complete
283,Check credit history,2018-06-18 05:32:07.601,Variant 11,11,complete
283,Assess loan risk,2018-06-18 05:49:49.136,Variant 11,11,complete
283,Appraise property,2018-06-18 06:20:25.208,Variant 11,11,complete
283,Assess eligibility,2018-06-18 07:28:02.163,Variant 11,11,complete
283,Check if home insurance quote is requested,2018-06-18 07:32:38.713,Variant 11,11,complete
283,Send home insurance quote,2018-06-18 08:05:14.580,Variant 11,11,complete
283,Verify repayment agreement,2018-06-18 08:47:22.772,Variant 11,11,complete
283,Approve application,2018-06-18 09:42:14.123,Variant 11,11,complete
283,End,2018-06-18 10:12:51.758,Variant 11,11,End
283,end_event_Loan  application approved,2018-06-18 10:12:51.758,Variant 11,11,complete
284,Start,2018-06-22 04:48:25.845,Variant 14,14,Start
284,start_event_Loan  application received,2018-06-22 04:48:25.845,Variant 14,14,complete
284,Start,2018-06-22 04:48:25.845,Variant 14,14,Start
284,Check  application  form completeness,2018-06-22 05:25:11.317,Variant 14,14,complete
284,Return application back to applicant,2018-06-22 06:27:45.744,Variant 14,14,complete
284,Receive updated application,2018-06-22 06:30:36.659,Variant 14,14,complete
284,Check  application  form completeness,2018-06-22 07:39:57.734,Variant 14,14,complete
284,Appraise property,2018-06-22 11:26:23.786,Variant 14,14,complete
284,Check credit history,2018-06-22 11:42:33.973,Variant 14,14,complete
285,Start,2018-06-22 11:44:25.204,Variant 1,1,Start
285,start_event_Loan  application received,2018-06-22 11:44:25.204,Variant 1,1,complete
285,Start,2018-06-22 11:44:25.204,Variant 1,1,Start
285,Check  application  form completeness,2018-06-22 11:54:43.025,Variant 1,1,complete
284,Assess loan risk,2018-06-22 12:15:00.939,Variant 14,14,complete
284,Assess eligibility,2018-06-22 12:18:21.549,Variant 14,14,complete
285,Appraise property,2018-06-22 12:43:59.152,Variant 1,1,complete
284,Check if home insurance quote is requested,2018-06-22 12:44:28.618,Variant 14,14,complete
285,Check credit history,2018-06-22 13:20:16.999,Variant 1,1,complete
285,Assess loan risk,2018-06-22 13:23:38.880,Variant 1,1,complete
285,Assess eligibility,2018-06-22 13:29:04.917,Variant 1,1,complete
284,Send acceptance pack,2018-06-22 14:23:51.672,Variant 14,14,complete
284,Verify repayment agreement,2018-06-22 15:03:31.182,Variant 14,14,complete
284,Cancel application,2018-06-22 15:07:38.773,Variant 14,14,complete
284,end_event_Loan  application canceled,2018-06-22 15:14:59.261,Variant 14,14,complete
284,End,2018-06-22 15:14:59.261,Variant 14,14,End
285,Reject application,2018-06-22 16:25:12.426,Variant 1,1,complete
285,end_event_Loan application rejected,2018-06-22 17:39:52.881,Variant 1,1,complete
285,End,2018-06-22 17:39:52.881,Variant 1,1,End
286,Start,2018-06-23 14:16:11.770,Variant 9,9,Start
286,Start,2018-06-23 14:16:11.770,Variant 9,9,Start
286,start_event_Loan  application received,2018-06-23 14:16:11.770,Variant 9,9,complete
286,Check  application  form completeness,2018-06-23 15:18:00.583,Variant 9,9,complete
286,Return application back to applicant,2018-06-23 16:48:41.158,Variant 9,9,complete
286,Receive updated application,2018-06-23 17:00:31.015,Variant 9,9,complete
287,start_event_Loan  application received,2018-06-23 17:03:54.889,Variant 5,5,complete
287,Start,2018-06-23 17:03:54.889,Variant 5,5,Start
287,Start,2018-06-23 17:03:54.889,Variant 5,5,Start
286,Check  application  form completeness,2018-06-23 17:23:41.193,Variant 9,9,complete
286,Return application back to applicant,2018-06-23 17:54:57.871,Variant 9,9,complete
287,Check  application  form completeness,2018-06-23 18:03:42.229,Variant 5,5,complete
287,Return application back to applicant,2018-06-23 18:05:19.196,Variant 5,5,complete
286,Receive updated application,2018-06-23 18:28:53.970,Variant 9,9,complete
288,Start,2018-06-23 20:35:30.276,Variant 18,18,Start
288,Start,2018-06-23 20:35:30.276,Variant 18,18,Start
288,start_event_Loan  application received,2018-06-23 20:35:30.276,Variant 18,18,complete
288,Check  application  form completeness,2018-06-23 21:03:22.415,Variant 18,18,complete
287,Receive updated application,2018-06-23 21:55:59.960,Variant 5,5,complete
286,Check  application  form completeness,2018-06-23 22:13:00.878,Variant 9,9,complete
288,Return application back to applicant,2018-06-23 22:16:52.682,Variant 18,18,complete
287,Check  application  form completeness,2018-06-23 22:25:45.424,Variant 5,5,complete
286,Appraise property,2018-06-23 22:38:24.806,Variant 9,9,complete
288,Receive updated application,2018-06-23 23:00:40.337,Variant 18,18,complete
288,Check  application  form completeness,2018-06-23 23:26:58.996,Variant 18,18,complete
287,Check credit history,2018-06-23 23:46:11.083,Variant 5,5,complete
288,Appraise property,2018-06-23 23:50:24.094,Variant 18,18,complete
288,Check credit history,2018-06-24 00:39:21.803,Variant 18,18,complete
287,Appraise property,2018-06-24 01:01:09.185,Variant 5,5,complete
287,Assess loan risk,2018-06-24 01:20:40.729,Variant 5,5,complete
287,Assess eligibility,2018-06-24 02:23:54.408,Variant 5,5,complete
289,Start,2018-06-24 02:41:51.847,Variant 22,22,Start
289,Start,2018-06-24 02:41:51.847,Variant 22,22,Start
289,start_event_Loan  application received,2018-06-24 02:41:51.847,Variant 22,22,complete
286,Check credit history,2018-06-24 03:17:25.830,Variant 9,9,complete
287,Reject application,2018-06-24 03:38:41.553,Variant 5,5,complete
287,end_event_Loan application rejected,2018-06-24 03:50:04.088,Variant 5,5,complete
287,End,2018-06-24 03:50:04.088,Variant 5,5,End
286,Assess loan risk,2018-06-24 04:02:27.731,Variant 9,9,complete
289,Check  application  form completeness,2018-06-24 04:06:28.329,Variant 22,22,complete
289,Return application back to applicant,2018-06-24 04:48:32.730,Variant 22,22,complete
289,Receive updated application,2018-06-24 05:01:04.807,Variant 22,22,complete
288,Assess loan risk,2018-06-24 05:20:43.077,Variant 18,18,complete
286,Assess eligibility,2018-06-24 05:31:05.953,Variant 9,9,complete
288,Assess eligibility,2018-06-24 05:42:00.504,Variant 18,18,complete
289,Check  application  form completeness,2018-06-24 06:07:42.527,Variant 22,22,complete
288,Check if home insurance quote is requested,2018-06-24 06:59:40.815,Variant 18,18,complete
288,Send home insurance quote,2018-06-24 07:02:04.290,Variant 18,18,complete
289,Return application back to applicant,2018-06-24 07:35:31.975,Variant 22,22,complete
286,Reject application,2018-06-24 07:54:40.729,Variant 9,9,complete
288,Verify repayment agreement,2018-06-24 07:55:40.352,Variant 18,18,complete
286,end_event_Loan application rejected,2018-06-24 08:13:04.033,Variant 9,9,complete
286,End,2018-06-24 08:13:04.033,Variant 9,9,End
288,Approve application,2018-06-24 08:39:50.091,Variant 18,18,complete
288,end_event_Loan  application approved,2018-06-24 09:01:00.088,Variant 18,18,complete
288,End,2018-06-24 09:01:00.088,Variant 18,18,End
289,Receive updated application,2018-06-24 09:40:24.596,Variant 22,22,complete
289,Check  application  form completeness,2018-06-24 10:37:44.549,Variant 22,22,complete
289,Return application back to applicant,2018-06-24 11:58:30.388,Variant 22,22,complete
289,Receive updated application,2018-06-24 12:06:26.664,Variant 22,22,complete
289,Check  application  form completeness,2018-06-24 12:34:25.620,Variant 22,22,complete
289,Return application back to applicant,2018-06-24 14:51:15.672,Variant 22,22,complete
289,Receive updated application,2018-06-24 15:44:49.314,Variant 22,22,complete
289,Check  application  form completeness,2018-06-24 16:34:02.670,Variant 22,22,complete
289,Appraise property,2018-06-24 17:59:12.562,Variant 22,22,complete
290,Start,2018-06-24 18:01:46.345,Variant 1,1,Start
290,start_event_Loan  application received,2018-06-24 18:01:46.345,Variant 1,1,complete
290,Start,2018-06-24 18:01:46.345,Variant 1,1,Start
290,Check  application  form completeness,2018-06-24 20:27:56.089,Variant 1,1,complete
291,Start,2018-06-24 21:13:46.591,Variant 1,1,Start
291,start_event_Loan  application received,2018-06-24 21:13:46.591,Variant 1,1,complete
291,Start,2018-06-24 21:13:46.591,Variant 1,1,Start
291,Check  application  form completeness,2018-06-24 21:27:29.644,Variant 1,1,complete
290,Appraise property,2018-06-24 21:31:17.487,Variant 1,1,complete
290,Check credit history,2018-06-24 21:47:40.783,Variant 1,1,complete
291,Appraise property,2018-06-24 21:55:58.683,Variant 1,1,complete
291,Check credit history,2018-06-24 21:57:25.060,Variant 1,1,complete
289,Check credit history,2018-06-24 22:04:02.301,Variant 22,22,complete
291,Assess loan risk,2018-06-24 22:31:44.859,Variant 1,1,complete
291,Assess eligibility,2018-06-24 22:39:06.671,Variant 1,1,complete
289,Assess loan risk,2018-06-24 23:04:05.359,Variant 22,22,complete
290,Assess loan risk,2018-06-24 23:55:37.935,Variant 1,1,complete
289,Assess eligibility,2018-06-25 00:07:46.647,Variant 22,22,complete
290,Assess eligibility,2018-06-25 00:09:07.689,Variant 1,1,complete
290,Reject application,2018-06-25 00:13:11.631,Variant 1,1,complete
290,end_event_Loan application rejected,2018-06-25 00:14:38.960,Variant 1,1,complete
290,End,2018-06-25 00:14:38.960,Variant 1,1,End
291,Reject application,2018-06-25 00:14:58.420,Variant 1,1,complete
291,end_event_Loan application rejected,2018-06-25 00:49:59.469,Variant 1,1,complete
291,End,2018-06-25 00:49:59.469,Variant 1,1,End
289,Reject application,2018-06-25 02:22:06.849,Variant 22,22,complete
289,End,2018-06-25 03:05:11.241,Variant 22,22,End
289,end_event_Loan application rejected,2018-06-25 03:05:11.241,Variant 22,22,complete
292,Start,2018-06-27 18:52:18.665,Variant 1,1,Start
292,Start,2018-06-27 18:52:18.665,Variant 1,1,Start
292,start_event_Loan  application received,2018-06-27 18:52:18.665,Variant 1,1,complete
292,Check  application  form completeness,2018-06-27 19:17:25.900,Variant 1,1,complete
292,Appraise property,2018-06-27 19:25:43.712,Variant 1,1,complete
292,Check credit history,2018-06-27 21:56:11.938,Variant 1,1,complete
292,Assess loan risk,2018-06-27 22:20:14.083,Variant 1,1,complete
292,Assess eligibility,2018-06-28 00:48:35.742,Variant 1,1,complete
292,Reject application,2018-06-28 01:01:41.768,Variant 1,1,complete
292,End,2018-06-28 01:49:21.533,Variant 1,1,End
292,end_event_Loan application rejected,2018-06-28 01:49:21.533,Variant 1,1,complete
293,Start,2018-06-28 19:26:42.913,Variant 5,5,Start
293,Start,2018-06-28 19:26:42.913,Variant 5,5,Start
293,start_event_Loan  application received,2018-06-28 19:26:42.913,Variant 5,5,complete
293,Check  application  form completeness,2018-06-28 23:08:59.424,Variant 5,5,complete
293,Return application back to applicant,2018-06-28 23:14:20.626,Variant 5,5,complete
293,Receive updated application,2018-06-29 00:58:19.477,Variant 5,5,complete
293,Check  application  form completeness,2018-06-29 02:23:32.200,Variant 5,5,complete
293,Check credit history,2018-06-29 02:41:40.866,Variant 5,5,complete
294,start_event_Loan  application received,2018-06-29 04:36:04.794,Variant 11,11,complete
294,Start,2018-06-29 04:36:04.794,Variant 11,11,Start
294,Start,2018-06-29 04:36:04.794,Variant 11,11,Start
294,Check  application  form completeness,2018-06-29 04:45:31.904,Variant 11,11,complete
294,Check credit history,2018-06-29 04:48:36.498,Variant 11,11,complete
293,Appraise property,2018-06-29 05:16:53.649,Variant 5,5,complete
293,Assess loan risk,2018-06-29 05:42:19.445,Variant 5,5,complete
294,Assess loan risk,2018-06-29 05:48:26.129,Variant 11,11,complete
294,Appraise property,2018-06-29 05:52:29.903,Variant 11,11,complete
294,Assess eligibility,2018-06-29 06:12:50.725,Variant 11,11,complete
293,Assess eligibility,2018-06-29 06:22:59.397,Variant 5,5,complete
294,Check if home insurance quote is requested,2018-06-29 07:08:39.497,Variant 11,11,complete
293,Reject application,2018-06-29 07:38:53.067,Variant 5,5,complete
293,end_event_Loan application rejected,2018-06-29 07:49:38.722,Variant 5,5,complete
293,End,2018-06-29 07:49:38.722,Variant 5,5,End
294,Send home insurance quote,2018-06-29 08:03:12.078,Variant 11,11,complete
294,Verify repayment agreement,2018-06-29 08:25:37.597,Variant 11,11,complete
294,Approve application,2018-06-29 10:26:20.755,Variant 11,11,complete
294,end_event_Loan  application approved,2018-06-29 10:55:07.834,Variant 11,11,complete
294,End,2018-06-29 10:55:07.834,Variant 11,11,End
295,Start,2018-06-29 19:57:31.827,Variant 10,10,Start
295,Start,2018-06-29 19:57:31.827,Variant 10,10,Start
295,start_event_Loan  application received,2018-06-29 19:57:31.827,Variant 10,10,complete
295,Check  application  form completeness,2018-06-29 20:44:14.918,Variant 10,10,complete
295,Appraise property,2018-06-29 21:02:28.575,Variant 10,10,complete
296,Start,2018-06-29 22:00:59.387,Variant 51,51,Start
296,start_event_Loan  application received,2018-06-29 22:00:59.387,Variant 51,51,complete
296,Start,2018-06-29 22:00:59.387,Variant 51,51,Start
296,Check  application  form completeness,2018-06-29 22:22:29.711,Variant 51,51,complete
295,Check credit history,2018-06-29 23:00:10.693,Variant 10,10,complete
295,Assess loan risk,2018-06-29 23:03:44.184,Variant 10,10,complete
295,Assess eligibility,2018-06-29 23:41:38.533,Variant 10,10,complete
296,Return application back to applicant,2018-06-29 23:54:46.686,Variant 51,51,complete
295,Check if home insurance quote is requested,2018-06-30 00:00:48.150,Variant 10,10,complete
296,Receive updated application,2018-06-30 00:11:37.184,Variant 51,51,complete
296,Check  application  form completeness,2018-06-30 00:21:48.947,Variant 51,51,complete
296,Return application back to applicant,2018-06-30 00:41:59.437,Variant 51,51,complete
295,Send acceptance pack,2018-06-30 02:05:31.956,Variant 10,10,complete
295,Verify repayment agreement,2018-06-30 02:48:29.327,Variant 10,10,complete
297,Start,2018-06-30 02:48:48.426,Variant 3,3,Start
297,start_event_Loan  application received,2018-06-30 02:48:48.426,Variant 3,3,complete
297,Start,2018-06-30 02:48:48.426,Variant 3,3,Start
295,Approve application,2018-06-30 02:58:43.374,Variant 10,10,complete
297,Check  application  form completeness,2018-06-30 03:04:14.184,Variant 3,3,complete
295,end_event_Loan  application approved,2018-06-30 03:21:40.832,Variant 10,10,complete
295,End,2018-06-30 03:21:40.832,Variant 10,10,End
297,Check credit history,2018-06-30 03:48:33.762,Variant 3,3,complete
297,Appraise property,2018-06-30 04:06:27.799,Variant 3,3,complete
296,Receive updated application,2018-06-30 04:10:51.016,Variant 51,51,complete
296,Check  application  form completeness,2018-06-30 04:53:26.424,Variant 51,51,complete
296,Return application back to applicant,2018-06-30 05:34:13.590,Variant 51,51,complete
296,Receive updated application,2018-06-30 05:36:44.588,Variant 51,51,complete
296,Check  application  form completeness,2018-06-30 05:52:36.727,Variant 51,51,complete
296,Check credit history,2018-06-30 06:24:37.437,Variant 51,51,complete
297,Assess loan risk,2018-06-30 07:40:01.617,Variant 3,3,complete
297,Assess eligibility,2018-06-30 07:43:53.026,Variant 3,3,complete
296,Assess loan risk,2018-06-30 08:01:53.794,Variant 51,51,complete
297,Reject application,2018-06-30 08:02:16.362,Variant 3,3,complete
297,end_event_Loan application rejected,2018-06-30 08:41:14.607,Variant 3,3,complete
297,End,2018-06-30 08:41:14.607,Variant 3,3,End
296,Appraise property,2018-06-30 10:58:40.825,Variant 51,51,complete
296,Assess eligibility,2018-06-30 12:53:40.106,Variant 51,51,complete
296,Check if home insurance quote is requested,2018-06-30 13:21:41.059,Variant 51,51,complete
296,Send home insurance quote,2018-06-30 13:27:42.665,Variant 51,51,complete
296,Verify repayment agreement,2018-06-30 14:05:10.521,Variant 51,51,complete
296,Approve application,2018-06-30 14:45:56.277,Variant 51,51,complete
296,End,2018-06-30 14:50:06.826,Variant 51,51,End
296,end_event_Loan  application approved,2018-06-30 14:50:06.826,Variant 51,51,complete
298,start_event_Loan  application received,2018-07-02 09:53:53.567,Variant 2,2,complete
298,Start,2018-07-02 09:53:53.567,Variant 2,2,Start
298,Start,2018-07-02 09:53:53.567,Variant 2,2,Start
298,Check  application  form completeness,2018-07-02 11:12:54.309,Variant 2,2,complete
